"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,1796.27237138535,1796.27237138535,4803.8846172365,0.925,0.007
1,1260.62739400129,1260.62739400129,4722.55971038479,0.958,0.007
2,1216.50083918252,1216.50083918252,3530.98269963624,0.948,0.007
3,1198.80823308042,1198.80823308042,4851.48412433041,0.954,0.007
4,1190.79504871474,1190.79504871474,3674.03567329565,0.966,0.007
5,1186.26927358844,1186.26927358844,4052.75051481442,0.975,0.007
6,1183.15705249818,1183.15705249818,4333.49038970568,0.97,0.007
7,1180.62793813022,1180.62793813022,4088.46471398964,0.976,0.007
8,1178.30227298156,1178.30227298156,3808.49763951912,0.981,0.007
9,1176.01236595583,1176.01236595583,3980.14669208412,0.985,0.007
10,1173.69881673558,1173.69881673558,5302.63190650025,0.989,0.007
11,1171.32065145401,1171.32065145401,3851.65393766911,0.987,0.007
12,1168.8013417141,1168.8013417141,4161.98402681586,0.993,0.007
13,1166.08395740371,1166.08395740371,4398.13941726816,0.992,0.007
14,1163.2697695866,1163.2697695866,4161.79398363978,0.997,0.007
15,1160.57400059203,1160.57400059203,3496.10401648953,0.991,0.007
16,1158.15214492658,1158.15214492658,6088.99864632576,0.994,0.007
17,1156.048914613,1156.048914613,4384.46626897347,0.988,0.007
18,1154.23960275723,1154.23960275723,4951.100008235,0.991,0.007
19,1152.67419125623,1152.67419125623,4136.46126901092,0.986,0.007
20,1151.30064256377,1151.30064256377,4320.63552140882,0.987,0.007
21,1150.07298615539,1150.07298615539,3975.14279407157,0.981,0.007
22,1148.95233865896,1148.95233865896,5625.11595971681,0.987,0.007
23,1147.90530886297,1147.90530886297,4128.79199855119,0.979,0.007
24,1146.90130541283,1146.90130541283,3784.30665665965,0.974,0.007
25,1145.90908409548,1145.90908409548,4664.4684474171,0.972,0.007
26,1144.89323214883,1144.89323214883,4918.1704193499,0.973,0.007
27,1143.81422387809,1143.81422387809,3959.49513504924,0.968,0.007
28,1142.64033130916,1142.64033130916,4850.93732496796,0.965,0.007
29,1141.37220628059,1141.37220628059,4501.77054072379,0.956,0.007
30,1140.05393043506,1140.05393043506,3896.32576068405,0.95,0.007
31,1138.74953803537,1138.74953803537,4616.97097676931,0.946,0.007
32,1137.51010145627,1137.51010145627,4210.95999738964,0.963,0.007
33,1136.35897688305,1136.35897688305,4677.31499951405,0.946,0.007
34,1135.29424000179,1135.29424000179,4375.9726187975,0.939,0.007
35,1134.29730413207,1134.29730413207,4233.05368347988,0.93,0.007
36,1133.3407419427,1133.3407419427,4748.49692452056,0.928,0.007
37,1132.39332241626,1132.39332241626,4506.84560520717,0.922,0.007
38,1131.42261096752,1131.42261096752,4146.54016118678,0.925,0.007
39,1130.39589734376,1130.39589734376,4763.45133253764,0.926,0.007
40,1129.27967451182,1129.27967451182,5180.16053251088,0.896,0.007
41,1128.037529158,1128.037529158,4050.41781552502,0.896,0.007
42,1126.62942618592,1126.62942618592,3340.6178395501,0.893,0.007
43,1125.02382079507,1125.02382079507,4623.91521170375,0.9,0.007
44,1123.22866619098,1123.22866619098,4035.77172967804,0.893,0.007
45,1121.30848123687,1121.30848123687,3893.29086802529,0.871,0.007
46,1119.35338537363,1119.35338537363,3643.06869215404,0.874,0.007
47,1117.4329747708,1117.4329747708,4320.35071806994,0.86,0.007
48,1115.57876574613,1115.57876574613,4093.31495437443,0.85,0.007
49,1113.7933240502,1113.7933240502,5243.03993082543,0.839,0.007
50,1112.06845569395,1112.06845569395,3620.02112462722,0.844,0.007
51,1110.40352145347,1110.40352145347,4201.24078807117,0.83,0.007
52,1108.81851134449,1108.81851134449,4764.02806255229,0.853,0.007
53,1107.35376443275,1107.35376443275,4950.04496930589,0.823,0.007
54,1106.0532203048,1106.0532203048,4116.31545360166,0.832,0.007
55,1104.94327721984,1104.94327721984,3550.67909286531,0.81,0.007
56,1104.02369406036,1104.02369406036,3780.90141439134,0.828,0.007
57,1103.27313914797,1103.27313914797,4507.87101950047,0.788,0.007
58,1102.66039756952,1102.66039756952,4118.41620335338,0.791,0.007
59,1102.15336192188,1102.15336192188,4060.0699821064,0.786,0.007
60,1101.7236671441,1101.7236671441,4710.79582720773,0.773,0.007
61,1101.34819315382,1101.34819315382,4348.1985132826,0.817,0.007
62,1101.00928078683,1101.00928078683,4743.65964346769,0.739,0.007
63,1100.69491523834,1100.69491523834,5142.78639992072,0.764,0.007
64,1100.39912028698,1100.39912028698,4805.1486705128,0.749,0.007
65,1100.12175723791,1100.12175723791,4124.59662136638,0.757,0.007
66,1099.86669745121,1099.86669745121,3215.68631243952,0.757,0.007
67,1099.63860923648,1099.63860923648,4636.07210351986,0.765,0.007
68,1099.44010355281,1099.44010355281,3592.37171240292,0.749,0.007
69,1099.27071600577,1099.27071600577,3897.65352590992,0.734,0.007
70,1099.12759388771,1099.12759388771,4030.46337064873,0.72,0.007
71,1099.00679331229,1099.00679331229,3397.36275056731,0.717,0.007
72,1098.90432533832,1098.90432533832,4203.6344884475,0.731,0.007
73,1098.81670123587,1098.81670123587,3237.07153251932,0.72,0.007
74,1098.74108934443,1098.74108934443,3304.50624018566,0.755,0.007
