"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,1964.79993458648,1796.27237138535,3370.5512640226,0.929,0.005
1,1458.14668164339,1264.84032013439,3866.12723017998,0.926,0.005
2,1436.9027162056,1221.41065399368,4309.84124423846,0.94,0.005
3,1382.05449051637,1206.95871647249,3501.91548087765,0.942,0.005
4,1374.88750997794,1195.35403511896,3590.6694971797,0.957,0.005
5,1387.29913111895,1191.54348207381,3915.11298090286,0.955,0.005
6,1365.29005733753,1188.21900547457,3541.42103725935,0.954,0.005
7,1398.83130682729,1187.80731923196,4220.4797519066,0.957,0.005
8,1475.70368809572,1185.24475384667,5809.17868498098,0.968,0.005
9,1382.60308823298,1184.32512426226,3965.55927941432,0.969,0.005
10,1416.96667167104,1180.68711578318,4725.59111775722,0.974,0.005
11,1387.1692446687,1180.22962025291,4138.79248831571,0.978,0.005
12,1378.91708827572,1177.66732369494,4024.9952916157,0.987,0.005
13,1380.28354629568,1174.55700860961,4114.53075372145,0.985,0.005
14,1362.43160569857,1174.09874353836,3766.65724320424,0.984,0.005
15,1363.07959713663,1170.97810403111,3842.02986211032,0.993,0.005
16,1418.01937890608,1169.99685743618,4960.45042939798,0.994,0.005
17,1359.09456990277,1164.54812040156,3890.9289900243,0.99,0.005
18,1379.70287932649,1163.11633968238,4331.73079288217,0.994,0.005
19,1327.46361182156,1160.69427132217,3335.3868099877,0.989,0.005
20,1366.59196183115,1159.23340978228,4147.1710409773,0.989,0.005
21,1370.07434697761,1157.05585393194,4260.36986091339,0.992,0.005
22,1357.50803386283,1156.58599740535,4018.44072914972,0.988,0.005
23,1357.40380712657,1155.44748072791,4039.12652797319,0.986,0.005
24,1384.16281739003,1153.17954816519,4619.66538449675,0.981,0.005
25,1335.06546383954,1151.69221270767,3667.46502263737,0.986,0.005
26,1440.70003107468,1151.37228903157,5786.55484086216,0.981,0.005
27,1332.01888709969,1150.31386703657,3634.10040126225,0.97,0.005
28,1353.18744156547,1147.94381713894,4104.87248853056,0.96,0.005
29,1337.31577486523,1148.71527745483,3772.00994820792,0.966,0.005
30,1372.61413969926,1148.48671076078,4482.54857876944,0.952,0.005
31,1355.85989188324,1144.55755226706,4226.04679232365,0.936,0.005
32,1410.62079253206,1144.58439128743,5320.72802489257,0.926,0.005
33,1342.78243633854,1141.84633545643,4018.72201764225,0.935,0.005
34,1341.6765321677,1141.69136239517,3999.70339545059,0.921,0.005
