"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,4568.5814670351,1796.27237138535,3465.38636956218,0.916,0.006
1,4509.65038159278,1723.0928000973,3483.19697686935,0.805,0.006
2,5656.15487694047,1385.25722305235,5338.62206736015,0.546,0.006
3,5372.69641693553,1492.17785420364,4850.64820341486,0.234,0.006
4,2857.45036703117,1753.383998861,1380.08296021271,0.02,0.006
5,4546.19883572445,1368.66786630246,3971.91371177749,0.973,0.006
6,4837.1274776394,1352.9867648814,4355.17589094749,0.992,0.006
7,4240.32365095269,1319.18876399938,3651.41860869164,0.964,0.006
8,4048.37895533335,1381.30276539474,3333.84523742327,0.88,0.006
9,4202.53175778131,1411.91811097634,3488.26705850621,0.702,0.006
10,4515.61868880361,1599.51439427535,3645.13036816032,0.331,0.006
11,3021.47304885464,1601.36330723505,1775.13717702449,0.068,0.006
12,2267.97656105973,2018.95456115162,311.277499885137,0.001,0.006
