"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,2981.53916080282,1796.27237138535,3950.88929805822,0.922,0.002
1,2949.47394487741,1296.39746058622,5510.25494763731,0.89,0.002
2,2399.92851089207,1258.6524688926,3804.25347333158,0.856,0.002
3,2306.47018541521,1239.26414666537,3557.35346249949,0.799,0.002
4,2326.57606616612,1247.92872541187,3595.49113584751,0.748,0.002
5,2541.17553038736,1250.04530433135,4303.76742018671,0.677,0.002
6,2310.62287016165,1251.54921177493,3530.24552795576,0.636,0.002
7,2068.90953653047,1292.0120437823,2589.65830916057,0.524,0.002
8,2401.28612923655,1275.92539905736,3751.20243393061,0.426,0.002
9,2501.81629637821,1298.07150130331,4012.48265024966,0.326,0.002
10,2067.62221070704,1328.01870891795,2465.34500596361,0.22,0.002
11,2253.5489484392,1374.36267240565,2930.62092011184,0.151,0.002
12,2009.61514822624,1402.52809156394,2023.62352220766,0.103,0.002
13,2218.43367927544,1459.75287141434,2528.93602620367,0.061,0.002
14,2248.52999949812,1536.42605311416,2373.67982127986,0.021,0.002
15,1638.40403799373,1632.42344108533,19.9353230279937,0.011,0.002
16,1974.24545271901,1742.87310843972,771.241147597641,0.002,0.002
