"V1","V2"
-0.065102564433538,-0.235299427899996
0.0438723032162982,-0.14375691464029
-0.235920771668463,-0.129272182798325
-0.0521506982170194,-0.174641306504477
0.0133828322313646,-0.236638266863273
-0.371921713521892,-0.0191951601788672
0.0410603652249391,-0.117202291120772
-0.00396480201975464,0.0736822229945635
0.0107007271767243,-0.208485066761425
0.270277524678035,-0.219530742515705
-0.0319380079350479,0.0872723504087689
-0.255330576645174,0.071018262097937
-0.020190586756065,-0.0745078881024508
0.0478929086512615,-0.0321166698227385
-0.213110138654553,-0.205457837167494
0.0807475942574181,0.0919285128038743
0.0701665255019519,-0.099901381566831
0.307120687461436,-0.176184859887989
-0.0783898254216511,-0.0202574027497277
0.152371999044877,-0.185287837462897
-0.0836579176184792,-0.0105351084595982
0.228490444862509,0.0359152743377578
0.0900270881570965,-0.188288603627897
0.199897400067486,-0.09702089490426
0.0616937565700329,-0.234213853260357
0.159897776032636,-0.252484743979321
0.11467989065848,0.114285014223435
-0.339357736261613,-0.050683286020788
0.0451421897951777,-0.17369016158753
-0.244039545198842,-0.247962744010859
-0.0296066530375135,0.258961857079948
0.0373793525848379,-0.0535618716044028
0.0339795987735064,-0.492630354146088
-0.0694910243407141,0.217757197146999
-0.131815861981402,-0.0892296955671732
-0.000468752220822489,0.0542312191198998
0.147383040750394,0.33540027396553
0.185035305384068,-0.196282442740668
0.0929605336495552,-0.108141058783146
-0.0410970611205232,-0.372130607561324
0.23721247514472,-0.0848052263976216
0.120939289337955,0.0502451781128176
-0.00939565380645264,0.0131001415745298
0.283467630340801,-0.0864829447968513
0.0968812899579248,0.0289232093292294
0.256947013727827,-0.150037464741608
-0.103154656908861,0.184816674544488
-0.0134569343348286,-0.293889566293116
0.0393027390705989,-0.097081369599176
0.0758796923887551,0.121907466670526
-0.0707088643302688,-0.135196089529561
-0.113287245508254,0.20467578658068
-0.22445407473664,-0.164039551155185
0.134513548683728,0.271706525792349
0.167166331055193,-0.111621361277842
-0.0642356492974406,0.18715091300695
0.0937809022016676,0.174883831523501
-0.321734002589707,0.129950930796524
-0.281005354381024,0.25634109521799
0.0671298948337332,0.163972273004
-0.0133985854435321,0.33042293165303
0.231038061679695,0.0874300835998863
-0.149599782226982,-0.080409612687529
0.126673286574226,0.412180681156377
-0.172321590057031,0.022170767245411
0.362701803356483,0.0687640619025744
-0.354114750230619,-0.00107617513615191
-0.160804644609019,0.057617372291651
-0.00864562919914985,-0.281465395386213
-0.104807510397235,0.285146356974651
0.224151678233448,0.224622220965905
0.00491880556044865,0.174106891111657
0.165941397646518,0.179869329362299
-0.0438195280277335,0.0807227597261825
0.323313602510058,-0.176641293030772
-0.159853132098347,-0.0401590114126787
-0.427168877655112,0.111014656167747
-0.127964210846509,0.0770510917693141
-0.0209344214990225,0.156479452314717
-0.180793870255467,-0.058966097478766
-0.00730232813327693,0.199449823952077
-0.103054624856303,0.353178441764403
0.0917886180529836,0.355272401598298
0.197357971997498,-0.0268246119377278
0.0332459520222349,0.0475673499691008
-0.0724175115855926,0.166336318290071
-0.155889817242221,0.191243415072003
0.306611550410181,-0.0633699311668754
0.145743044243706,-0.194219238251003
0.110402589005214,0.082198013202852
0.00716792438209512,-0.00775131845112729
0.0734970061917182,0.112824806277593
-0.0476948954557973,0.259046316368721
-0.39141313430806,-0.0222716580829539
0.162258730320803,0.209101803268931
-0.0984362137040003,-0.154566313246451
-0.0894105043387243,-0.0513605109479542
-0.408770085811872,-0.0603802048157871
-0.017531376485136,-0.300071718093713
0.210941023752992,0.115333769875587
