"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,25.6645619929755,20.4349897693527,52.2957222362279,0.808,0.002
1,19.298133853424,13.3536804121709,59.4445344125307,0.756,0.002
2,19.0783365479395,12.555528435854,65.2280811208554,0.735,0.002
3,19.1057216423248,12.3856802880142,67.2004135431051,0.725,0.002
4,18.5830836590469,12.3329152712692,62.5016838777766,0.7,0.002
5,18.8130031896564,12.3042578360888,65.0874535356762,0.712,0.002
6,17.8736667174346,12.2901828082967,55.8348390913792,0.653,0.002
7,18.8271458088308,12.2758627816304,65.512830272004,0.654,0.002
8,18.536222843451,12.2745151712643,62.6170767218668,0.669,0.002
9,20.5966439657267,12.2691233696572,83.2752059606952,0.667,0.002
10,18.4775581766699,12.2794526612319,61.9810551543801,0.653,0.002
11,18.3783335019789,12.2655722073347,61.1276129464415,0.669,0.002
12,19.5418096919015,12.2642368099574,72.7757288194412,0.66,0.002
13,19.7209588431351,12.27069216009,74.5026668304506,0.659,0.002
14,17.9330994309592,12.2723399364834,56.6075949447588,0.671,0.002
15,18.2796093821923,12.2629285653184,60.1668081687399,0.641,0.002
16,17.391981378845,12.2649918111656,51.2698956767937,0.664,0.002
17,17.5581041686523,12.2612689395407,52.9683522911154,0.643,0.002
18,18.2381980237558,12.2624463296877,59.7575169406812,0.639,0.002
19,18.1436640794189,12.2663640268167,58.7730005260216,0.65,0.002
20,20.0231969377874,12.2666792351217,77.5651770266573,0.653,0.002
21,18.1752171100444,12.2784171523677,58.9679995767666,0.648,0.002
22,18.470079834836,12.26881787805,62.0126195678595,0.646,0.002
23,18.7350271460801,12.2708747555622,64.6415239051789,0.654,0.002
24,19.4043255654465,12.2729656852618,71.3135988018476,0.636,0.002
25,19.6873414000636,12.2775660305545,74.0977536950916,0.623,0.002
26,18.6230309356597,12.2801613603236,63.4286957533614,0.644,0.002
27,17.6394030898185,12.2746281399698,53.6477494984871,0.639,0.002
28,19.0530311460937,12.2699339469639,67.8309719912988,0.627,0.002
29,17.6528062913205,12.2774942162252,53.7531207509527,0.651,0.002
30,18.8786452578733,12.2706559815103,66.0798927636298,0.644,0.002
31,20.2950579396583,12.2771182404129,80.1793969924539,0.618,0.002
32,19.3687247874809,12.2865214332979,70.8220335418296,0.628,0.002
33,21.2366790458766,12.2813952770882,89.5528376878842,0.629,0.002
34,20.3323932939655,12.2945542598859,80.3783903407956,0.629,0.002
35,21.040714820713,12.2890240090046,87.5169081170845,0.614,0.002
36,19.1052860801796,12.2945448478462,68.1074123233341,0.613,0.002
37,18.5992559962973,12.2822635207704,63.169924755269,0.639,0.002
38,18.3569104954703,12.2792846532835,60.7762584218681,0.626,0.002
39,21.6646234972366,12.2778374449996,93.8678605223695,0.62,0.002
40,18.0019914203976,12.2995465497048,57.024448706928,0.611,0.002
41,17.8864232291439,12.2768197975093,56.0960343163458,0.63,0.002
42,18.7876459176376,12.2758053939185,65.1184052371906,0.631,0.002
43,20.2346124047942,12.2802893970803,79.5432300771386,0.613,0.002
44,18.5893482967574,12.2893852098778,62.9996308687958,0.645,0.002
45,18.7135470765327,12.2797880297621,64.3375904677063,0.655,0.002
46,18.9652076470463,12.2803234989441,66.8488414810223,0.677,0.002
47,19.6702052006264,12.2817293238316,73.8847587679481,0.62,0.002
48,18.4274781769742,12.2860807919055,61.413973850687,0.647,0.002
49,19.4520769662896,12.2790670014526,71.7300996483697,0.616,0.002
50,19.3414923630068,12.2847908818713,70.5670148113543,0.628,0.002
