"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,43.3097519996406,20.4349897693527,65.3564635151084,0.818,0.004
1,43.2388437536487,13.7033320819772,84.3871762047756,0.672,0.004
2,35.6617058376777,13.172618331507,64.2545357319162,0.527,0.004
3,32.7048063935951,13.1511739021841,55.8675214040315,0.388,0.004
4,31.7008007464815,13.4359719277621,52.1852251963411,0.291,0.004
5,26.3701773155617,13.8915272382707,35.6532859351173,0.185,0.004
6,30.9344773344843,14.4289901793586,47.1585347289305,0.096,0.004
7,29.1161839891611,15.2751613154986,39.5457790676071,0.07,0.004
8,21.0994506818727,16.2217614969606,13.9362548140346,0.033,0.004
9,31.4228234070888,17.2752405603841,40.421665276299,0.007,0.004
10,19.589562469699,18.8544518138821,2.10031615947698,0.001,0.004
