"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,29.9028173882658,20.4349897693527,63.118850792754,0.789,0.002
1,23.3500123421599,13.4011192345958,66.3259540504271,0.734,0.002
2,23.2763311014183,12.6099211628957,71.1093995901504,0.684,0.002
3,22.4862061963295,12.463584190375,66.8174800396968,0.661,0.002
4,24.2120844026676,12.4251805152721,78.5793592493027,0.636,0.002
5,22.0141153821846,12.4355837724808,63.8568773980255,0.63,0.002
6,22.9807026576038,12.4197081551168,70.40663001658,0.586,0.002
7,21.9046494955836,12.4355827011964,63.1271119625811,0.558,0.002
8,20.2090043065007,12.4366712016671,51.8155540322237,0.543,0.002
9,21.3128934416922,12.4346933421661,59.1880006635074,0.535,0.002
10,21.8382853097281,12.4539247564622,62.5624036884394,0.523,0.002
11,21.9283863841893,12.4704831122078,63.0526884798763,0.51,0.002
12,22.9823493023602,12.483961771782,69.989250203855,0.512,0.002
13,23.0532231348955,12.5060723400894,70.3143386320409,0.456,0.002
14,20.5755899720771,12.5200402116739,53.7036650693542,0.481,0.002
15,21.7055806193045,12.5119318659954,61.2909916887275,0.48,0.002
16,22.2077876558933,12.5317025456105,64.5072340685523,0.476,0.002
17,23.8343708762622,12.5476301529431,75.2449381554606,0.471,0.002
18,23.1706197107956,12.5745946948749,70.6401667728053,0.457,0.002
19,24.0832984690514,12.580486997233,76.6854098121225,0.442,0.002
20,21.2457255629965,12.6008026429197,57.6328194671791,0.447,0.002
21,22.1093715463602,12.5860865187512,63.4885668507271,0.427,0.002
22,21.2532805256697,12.602121437798,57.6743939191444,0.449,0.002
23,23.4021689695705,12.6043222012296,71.9856451222727,0.452,0.002
24,20.270001759424,12.6320560714182,50.9196379200382,0.43,0.002
25,21.5136007632367,12.6151014742575,59.3233285931949,0.441,0.002
26,20.5821346500276,12.6317712908623,53.0024223944358,0.419,0.002
27,20.2808671160535,12.632353540699,50.9900905023637,0.41,0.002
28,20.3232582004421,12.6370046428417,51.2416903840022,0.415,0.002
29,23.5462967817606,12.6439012387631,72.682636953317,0.403,0.002
30,20.5141260719865,12.6785205937166,52.2373698551328,0.408,0.002
31,21.5551285977143,12.6610235325319,59.2940337678826,0.391,0.002
32,23.0770123464566,12.6751537375577,69.345724059326,0.418,0.002
33,22.739051221652,12.6957384867699,66.9554182325472,0.395,0.002
34,21.8051229472286,12.7004196361187,60.698022074066,0.408,0.002
35,21.2932944702971,12.6989417516059,57.295684791275,0.376,0.002
36,22.6550750603292,12.7004012278459,66.3644922165553,0.382,0.002
37,26.4247605817472,12.7176580848274,91.3806833127987,0.389,0.002
38,23.3437439985634,12.7650577716115,70.5245748463464,0.392,0.002
39,19.5787661125788,12.7406123108828,45.5876920113068,0.378,0.002
40,20.5306248689588,12.7142450476814,52.109198808516,0.378,0.002
41,22.2213236363831,12.7233497782703,63.3198257207521,0.4,0.002
42,20.8015863470718,12.7410926466592,53.7366246694173,0.404,0.002
43,20.5640772273651,12.7342840980164,52.1986208623251,0.393,0.002
44,20.085177762963,12.7359440481423,48.9948914321378,0.381,0.002
45,22.2819834985036,12.735708976052,63.6418301496778,0.379,0.002
46,22.520951779779,12.7567735418083,65.094521586471,0.354,0.002
47,25.160612914397,12.7642974713571,82.6421029535989,0.348,0.002
48,23.3296081346652,12.7967278415691,70.2192019539744,0.373,0.002
49,22.3304498404316,12.7847763049144,63.6378235701144,0.351,0.002
50,21.8421846820783,12.7800235126783,60.414407796,0.358,0.002
