"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,26.0173997140318,26.0173997140318,35.2345945567622,0.332,0.002
1,17.6592653499862,17.6592653499862,43.7381428431977,0.366,0.002
2,16.6048304750374,16.6048304750374,44.8058713396827,0.351,0.002
3,16.2166007626464,16.2166007626464,45.478109428213,0.381,0.002
4,16.0522283667233,16.0522283667233,45.8756242572203,0.379,0.002
5,15.9643688613353,15.9643688613353,46.1441737160185,0.43,0.002
6,15.9137362013309,15.9137362013309,46.2999142581347,0.409,0.002
7,15.882061677629,15.882061677629,46.3788584994872,0.443,0.002
8,15.8602113606582,15.8602113606582,46.4174044465341,0.442,0.002
9,15.8440415667293,15.8440415667293,46.4371887577536,0.38,0.002
10,15.8314201769645,15.8314201769645,46.4495514802213,0.397,0.002
11,15.8211939238864,15.8211939238864,46.4598360557315,0.419,0.002
12,15.8127410830433,15.8127410830433,46.4701245575376,0.423,0.002
13,15.8057085921632,15.8057085921632,46.480901649573,0.439,0.002
14,15.7998562927908,15.7998562927908,46.4920102342307,0.431,0.002
15,15.7949867945991,15.7949867945991,46.5031396242549,0.397,0.002
16,15.790928691935,15.790928691935,46.5140252487353,0.446,0.002
17,15.7875376988241,15.7875376988241,46.5244951036025,0.421,0.002
18,15.7846969745115,15.7846969745115,46.5344543788769,0.425,0.002
19,15.7823134454145,15.7823134454145,46.543857218134,0.418,0.002
20,15.7803124694355,15.7803124694355,46.55268449863,0.418,0.002
21,15.7786329827276,15.7786329827276,46.560931055712,0.43,0.002
22,15.7772239292603,15.7772239292603,46.5686000670202,0.428,0.002
23,15.7760419248154,15.7760419248154,46.5757013419674,0.419,0.002
24,15.7750498107866,15.7750498107866,46.5822510262586,0.41,0.002
25,15.7742157464781,15.7742157464781,46.588271318808,0.421,0.002
26,15.7735125808715,15.7735125808715,46.5937896687418,0.405,0.002
27,15.772917346273,15.772917346273,46.5988374472957,0.407,0.002
28,15.7724107950252,15.7724107950252,46.603448322826,0.425,0.002
29,15.7719769509223,15.7719769509223,46.6076566084801,0.428,0.002
30,15.771602673752,15.771602673752,46.61149579641,0.44,0.002
31,15.7712772459242,15.7712772459242,46.6149974062676,0.426,0.002
32,15.7709919913888,15.7709919913888,46.6181901961755,0.422,0.002
33,15.77073993405,15.77073993405,46.6210997261229,0.458,0.002
34,15.7705154988017,15.7705154988017,46.6237482285321,0.413,0.002
35,15.7703142547369,15.7703142547369,46.6261547241676,0.419,0.002
36,15.7701326976113,15.7701326976113,46.6283353176965,0.417,0.002
37,15.7699680672847,15.7699680672847,46.6303036108169,0.425,0.002
38,15.769818195431,15.769818195431,46.6320711782334,0.433,0.002
39,15.7696813789944,15.7696813789944,46.6336480605318,0.434,0.002
40,15.7695562754086,15.7695562754086,46.6350432371004,0.414,0.002
41,15.769441816278,15.769441816278,46.6362650511111,0.428,0.002
42,15.7693371368814,15.7693371368814,46.6373215670867,0.417,0.002
43,15.7692415194008,15.7692415194008,46.6382208496129,0.407,0.002
44,15.7691543481652,15.7691543481652,46.6389711591508,0.426,0.002
45,15.7690750754284,15.7690750754284,46.6395810673687,0.435,0.002
46,15.7690031962986,15.7690031962986,46.6400594996818,0.437,0.002
47,15.768938231464,15.768938231464,46.6404157165057,0.426,0.002
48,15.7688797163603,15.7688797163603,46.6406592469569,0.429,0.002
49,15.768827195436,15.768827195436,46.6407997894555,0.42,0.002
50,15.7687802202392,15.7687802202392,46.6408470930968,0.433,0.002
