"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,35.1731155099404,26.0173997140318,45.7785789795434,0.329,0.003
1,26.3880169334175,17.9045794982733,42.417187175721,0.239,0.003
2,25.4606905580898,17.0735338551033,41.9357835149325,0.153,0.003
3,27.1530599172112,16.9195904566472,51.1673473028202,0.09,0.003
4,23.9911599485441,17.0119056794087,34.8962713456771,0.066,0.003
5,21.3475405534251,17.1413619250448,21.0308931419014,0.046,0.003
6,21.6165633229092,17.3131057895963,21.5172876665642,0.041,0.003
7,22.0348416296987,17.5289292920593,22.529561688197,0.03,0.003
8,23.4476699842433,17.7673160608097,28.401769617168,0.016,0.003
9,30.3887642131856,18.0325344473834,61.781148829011,0.007,0.003
10,19.379084493529,18.4005037542762,4.89290369626415,0.005,0.003
