"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,1796.27237138535,1796.27237138535,134767.324087555,0.913,0.005
1,1256.9605441234,1256.9605441234,155268.485434002,0.938,0.005
2,1210.75878297815,1210.75878297815,152924.020706759,0.947,0.005
3,1192.71139326206,1192.71139326206,152089.527710856,0.955,0.005
4,1184.47780116405,1184.47780116405,151062.070536105,0.958,0.005
5,1179.84510015875,1179.84510015875,155042.370787074,0.962,0.005
6,1176.6914950126,1176.6914950126,158919.052834949,0.968,0.005
7,1174.16180622633,1174.16180622633,152892.078651159,0.976,0.005
8,1171.86235402259,1171.86235402259,157977.032581293,0.974,0.005
9,1169.61379078238,1169.61379078238,152451.692641106,0.987,0.005
10,1167.34983346143,1167.34983346143,156669.792307982,0.99,0.005
11,1165.03332330492,1165.03332330492,158996.146216707,0.992,0.005
12,1162.59748753929,1162.59748753929,151623.881693445,0.991,0.005
13,1159.97296144278,1159.97296144278,152356.788592776,0.99,0.005
14,1157.21708731523,1157.21708731523,154206.277821126,0.993,0.005
15,1154.52434401708,1154.52434401708,156412.128690842,0.996,0.005
16,1152.06636327756,1152.06636327756,154848.528812624,0.995,0.005
17,1149.91130200066,1149.91130200066,156670.172758241,0.995,0.005
18,1148.04989529766,1148.04989529766,155972.788781911,0.985,0.005
19,1146.43930649237,1146.43930649237,157609.741394431,0.991,0.005
20,1145.02991817047,1145.02991817047,158125.486543998,0.989,0.005
21,1143.77619391567,1143.77619391567,165406.785910778,0.983,0.005
22,1142.6391806921,1142.6391806921,158004.845165321,0.982,0.005
23,1141.58569439578,1141.58569439578,154747.754728473,0.98,0.005
24,1140.58623347128,1140.58623347128,159800.140196328,0.973,0.005
25,1139.61213898577,1139.61213898577,154084.203486034,0.971,0.005
26,1138.63225644532,1138.63225644532,154396.406924071,0.972,0.005
27,1137.61071091279,1137.61071091279,153984.966601988,0.974,0.005
28,1136.51135657109,1136.51135657109,158659.661841893,0.971,0.005
29,1135.31563066436,1135.31563066436,153107.747879855,0.962,0.005
30,1134.04353000082,1134.04353000082,154827.549055101,0.953,0.005
31,1132.74919095168,1132.74919095168,153768.280609084,0.947,0.005
32,1131.49109627194,1131.49109627194,155904.589917848,0.955,0.005
33,1130.30753551183,1130.30753551183,154317.524109494,0.952,0.005
34,1129.21067046744,1129.21067046744,154398.873447033,0.946,0.005
35,1128.19207191885,1128.19207191885,158080.40146203,0.953,0.005
36,1127.2307372485,1127.2307372485,156256.242326411,0.931,0.005
37,1126.29934278491,1126.29934278491,156360.85149018,0.928,0.005
38,1125.3679977932,1125.3679977932,155953.238540552,0.915,0.005
39,1124.4060703378,1124.4060703378,151852.028088196,0.923,0.005
40,1123.38267712432,1123.38267712432,156980.553763485,0.896,0.005
41,1122.26584384608,1122.26584384608,152322.05932137,0.908,0.005
42,1121.02038083438,1121.02038083438,153292.188090983,0.902,0.005
43,1119.6084382512,1119.6084382512,156143.417936498,0.901,0.005
44,1118.00407297951,1118.00407297951,156348.775038647,0.902,0.005
45,1116.22286570638,1116.22286570638,155073.363213204,0.86,0.005
46,1114.33177170614,1114.33177170614,152723.354598955,0.873,0.005
47,1112.41571686206,1112.41571686206,153577.842349079,0.879,0.005
48,1110.53711567683,1110.53711567683,162108.946608591,0.89,0.005
49,1108.72304848069,1108.72304848069,155564.134929746,0.86,0.005
50,1106.97480819539,1106.97480819539,157414.418070398,0.857,0.005
