"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,28456.3748781628,1796.27237138535,133300.512533887,0.923,0.002
1,24107.4245221638,3600.42235788333,102535.010821402,0.841,0.002
2,24417.7533644384,3449.14490647608,104843.042289811,0.816,0.002
3,23834.1660354168,3498.8883208472,101676.388572848,0.755,0.002
4,23986.8093431385,3492.53088703874,102471.392280499,0.67,0.002
5,24157.8726422582,3475.003375479,103414.346333896,0.6,0.002
6,24424.2588108972,3641.83287515777,103912.129678697,0.456,0.002
7,24201.5595118505,3445.30299650035,103781.282576751,0.37,0.002
8,24016.1405215869,3478.78471785813,102686.779018644,0.236,0.002
9,23255.4275206051,3529.23538921251,98630.9606569627,0.162,0.002
10,23180.4104987088,3626.45819423899,97769.761522349,0.084,0.002
11,23455.7801006478,3617.89609776021,99189.4200144381,0.048,0.002
12,22690.8100096389,3570.40057574089,95602.0471694898,0.019,0.002
13,22551.1938634052,3700.75071162623,94252.2157588948,0.006,0.002
