"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,35483.5904920199,1796.27237138535,134749.272482538,0.92,0.005
1,28396.7492159543,4521.70139872811,95500.1912689046,0.843,0.005
2,27919.9465702264,4492.09475540948,93711.4072592677,0.778,0.005
3,27778.3853435705,4491.66414487865,93146.8847947672,0.696,0.005
4,28637.3017388047,4494.68105879037,96570.4827200572,0.577,0.005
5,28196.7404735194,4551.54253061376,94580.7917716227,0.41,0.005
6,28299.3685976864,4689.79166699812,94438.307722753,0.271,0.005
7,27969.972257628,4593.72335314488,93504.9956179323,0.135,0.005
8,26809.9378457987,4518.01527577329,89167.6902801016,0.048,0.005
9,27022.9527013525,4550.1870447633,89891.0626263568,0.012,0.005
10,26268.3040941521,4702.66303709516,86262.5642282279,0.005,0.005
