"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,8456.36110764929,1796.27237138535,133201.774725279,0.93,0.002
1,8750.5774873902,1456.09684599729,145889.612827858,0.935,0.002
2,8320.69141088798,1411.06532217545,138192.521774251,0.922,0.002
3,8447.08188691363,1391.62193895172,141109.198959238,0.93,0.002
4,8643.66115383587,1377.7239472296,145318.744132126,0.923,0.002
5,8368.95605334223,1379.10075325226,139797.106001799,0.936,0.002
6,8471.24388371684,1371.25366346668,141999.804405003,0.922,0.002
7,8318.31769037258,1381.22446648782,138741.864477695,0.934,0.002
8,8304.93249625181,1379.48585856218,138508.932753792,0.94,0.002
9,8551.88072483234,1375.25095197713,143532.595457104,0.929,0.002
10,8363.06519278655,1369.00517623196,139881.200331092,0.948,0.002
11,8373.31271266693,1362.88403462575,140208.573560824,0.951,0.002
12,8368.08652719316,1389.42844112353,139573.161721392,0.946,0.002
13,8266.12947102349,1372.84287718575,137865.731876755,0.939,0.002
14,8368.95136149676,1366.12557937895,140056.515642356,0.951,0.002
15,8362.4366258006,1358.50125504487,140078.707415115,0.957,0.002
16,8441.54496026054,1360.42899030743,141622.319399062,0.959,0.002
17,8169.66744578818,1371.52212908992,135962.906333965,0.975,0.002
18,8193.26574091637,1368.87222142446,136487.870389838,0.972,0.002
19,8281.1645800589,1353.85255328461,138546.240535486,0.968,0.002
20,8339.46154465355,1378.40152224389,139221.200448193,0.975,0.002
21,8202.98669969418,1356.03424237874,136939.049146309,0.982,0.002
22,8187.83970016994,1391.33454894628,135930.103024473,0.984,0.002
23,8485.44809732958,1350.08305631506,142707.30082029,0.982,0.002
24,8458.78324637697,1350.37199307103,142168.225066119,0.986,0.002
25,8452.50384824602,1354.7699613804,141954.677737312,0.991,0.002
26,8224.75974349297,1345.98778368558,137575.439196148,0.994,0.002
27,8348.20171834204,1345.84762293062,140047.081908228,0.993,0.002
28,8635.62689858919,1349.69811053836,145718.575761017,0.998,0.002
29,8175.73794425528,1342.59683980745,136662.822088957,0.992,0.002
30,8246.67142079029,1337.56482774723,138182.131860861,0.998,0.002
31,8270.99345258798,1337.2585224327,138674.698603106,0.992,0.002
32,8426.39245084161,1353.06755618521,141466.497893128,0.99,0.002
33,8434.6993363966,1341.25477562612,141868.89121541,0.991,0.002
34,8290.16436021856,1340.9270858346,138984.745487679,0.989,0.002
35,8335.74599374267,1341.68192688145,139881.281337224,0.985,0.002
36,8142.28970182618,1343.95107449988,135966.772546526,0.986,0.002
37,8363.54420337415,1338.36770816005,140503.529904282,0.981,0.002
38,8271.47315005338,1346.28194705292,138503.824060009,0.98,0.002
39,8449.80621839397,1348.16232644713,142032.877838937,0.972,0.002
40,8307.39188778641,1345.38221896294,139240.193376469,0.973,0.002
41,8155.18702441944,1335.39380410797,136395.864406229,0.96,0.002
42,8248.65738292203,1336.55221030256,138242.103452389,0.957,0.002
43,8259.8622013821,1330.7647666817,138581.948694008,0.946,0.002
44,8137.09946618548,1337.92001868695,135983.588949971,0.937,0.002
45,8430.83384135974,1336.74637666235,141881.749293948,0.93,0.002
46,8200.05204785965,1334.5405392101,137310.230172991,0.936,0.002
47,8251.303328884,1325.84455836445,138509.175410391,0.929,0.002
48,8248.53580435809,1332.93995937688,138311.916899624,0.913,0.002
49,8109.17014044153,1333.74792848853,135508.44423906,0.888,0.002
50,8224.42116035823,1330.32096802469,137882.003846671,0.876,0.002
