"V1","V2"
-0.642695153758924,-0.0714021881156431
-2.11134655335587,1.02192391532277
0.471721754084434,0.398069018916343
2.87493562071893,0.830514337679273
-2.94591537908247,1.80288326781189
1.62728119605474,0.639173620090636
-2.07016021370531,0.157937533049257
2.80088917387734,0.840439294563131
1.94106636780693,-1.29008274963814
-1.09135906401643,0.213027238825355
-0.0970666277139664,0.486104163763443
0.151814623519591,0.434863900593311
-0.4492438794335,0.355636788003398
4.00467129012104,0.975457500354722
0.454054743515243,0.598225598318448
-0.788555713318052,0.515743769145086
0.991880410247365,-0.513570531863123
0.658661732979421,0.950845511809364
-0.218541190401144,-1.01936255746483
0.668278921688999,3.25497875624505
0.776211378030092,-0.348591066145106
-0.945995110794626,1.54258737198808
-1.29997614353992,1.23553974292406
2.50657586043698,0.798967741953268
-3.37827010438615,0.180568177932758
0.0493768522929985,-0.142743634820399
-1.58164611561928,-0.244102565778683
0.660521795929646,0.313120765809201
1.4444052394211,-1.73810879081765
-2.38954702234991,1.43475486000064
1.53219579941701,0.197878766456723
0.675194189782384,2.64322979872571
-1.63800307944982,0.565007701329673
-2.47242621833312,1.08283818744856
1.00348330911122,-1.08929081279745
-0.0710122780919216,0.0853717733147066
0.572916040230617,0.584873344259493
1.34269549436817,0.530880682168046
2.67954102939626,1.24580450557299
0.335383903870125,1.42429307731906
-0.636818678078636,0.471665550060914
2.68019297888931,2.42117784000652
-1.67391146243095,-2.00425336636142
-1.10925031932232,1.40519498907856
-0.894717229438734,-0.172054120776402
3.8027016871314,1.64445675937251
-1.12628953324838,0.261949021023747
1.12013299610189,1.89568027319387
-1.35022937150873,0.734524299820345
-2.10766465025344,-2.03600123911007
0.44999882402751,0.908120614047972
0.0302200742497167,1.8735205228617
1.16486700331301,-0.852268251619866
0.70322551148324,-1.15194677214913
1.5377768716868,-0.908327102999925
-1.38307480111747,-0.668679453735311
-0.896700112245423,-0.331035159821658
-1.88670488401733,-1.4138207169809
-4.0281485418083,0.592026999045059
0.53029597616541,-0.437926386970884
1.54912148400868,-1.38174816598546
0.957346422446352,-0.935093192030027
-1.79874063900336,-0.290566537821326
-0.93741553267086,0.807022919409808
-2.59140859803501,-0.382313166602166
1.41780445980686,-1.88368037729339
-0.512278705633389,-1.28613268719724
-1.40978614041817,-1.09945854638019
1.27491880880992,-0.646398281659962
-0.137186666455582,0.90372604306627
-1.98983933627228,0.68178085761492
0.0912944867717484,-0.571077875349733
0.0367565631408651,-1.31768836998504
0.372143961703382,-0.245157130924409
0.545825199668751,-1.10111539086695
-1.37578023044949,-2.94816088826724
1.0144480156482,-0.354437160701641
-1.67150979990064,-0.832371822624965
2.35213236584701,0.545648875432861
-0.223819859305892,3.16293246589131
0.215850430623541,-2.56867689659388
1.13508168059446,-0.198694560015182
-0.417467656749833,-1.14429091789402
-2.390986479888,-1.25320850600285
-0.265995768662205,0.415868602169297
-0.56437558148252,0.597736626001619
-0.521839061324928,-0.982911437815518
1.04501104674281,-1.23927059840946
0.559006166147951,-2.29241177927578
0.175825569754321,-1.56819065205375
-1.0174764618655,-1.1686236679202
3.33002645724948,-1.74222875854396
-1.93291790724501,1.22760722092855
-2.24761137249385,-0.674040298869564
1.13194424567462,2.01783219812403
3.37787434010244,-2.05887792496204
-0.0214024149980036,1.77370516602602
-2.35273611882105,-0.391018732259459
-0.79393717084354,-2.0693232932504
3.63420057864893,-0.622983469347932
