"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,54.9271887436599,33.4219065267036,26.8816027711954,0.678,0.079
1,85.0121422449505,12.142143309632,91.0874986691481,0.467,0.079
2,17.4492017991903,11.2764912796972,7.71588814936636,0.125,0.079
3,184.770454142693,11.0985401174607,217.08989253154,0.002,0.079
4,140.219477592787,10.7008997329043,161.898222324854,0.952,0.079
5,119.86056963395,10.539055326194,136.651892884695,0.75,0.079
6,83.879787637539,10.4194112106032,91.8254705336697,0.418,0.079
7,23.6544426271469,10.3786214079081,16.5947765240485,0.061,0.079
8,145.510683406576,10.2777759014869,169.041134381362,0.957,0.079
9,128.006071661392,10.1982361055846,147.259794444759,0.827,0.079
10,99.6749890719884,10.1400724772593,111.918645743411,0.515,0.079
11,31.1282885883555,10.1472273450233,26.2263265541652,0.135,0.079
12,189.530431128983,10.3161200269401,224.017888877554,0,0.079
13,139.902081944252,10.0954130573335,162.258336108648,0.967,0.079
14,114.324667761367,10.0207787850412,130.379861220407,0.801,0.079
15,89.4996585066523,9.9766058799653,99.4038157833587,0.469,0.079
16,25.167393113773,10.0125089071224,18.9436052583132,0.078,0.079
17,240.921472618875,10.2351767706388,288.357869810295,0,0.079
18,150.970744351796,9.98250321356768,176.235301422786,0.97,0.079
19,131.373881507134,9.90596977207925,151.834889668818,0.8,0.079
20,79.3263519881822,9.86820583669693,86.8226826893566,0.45,0.079
21,14.9919600169763,9.91041123711995,6.35193597482047,0.077,0.079
22,137.182281139149,9.86780173800424,159.143099251431,0.977,0.079
23,136.289695855662,9.82845293882245,158.076553646049,0.857,0.079
24,104.888304672274,9.80918905214396,118.848894525162,0.555,0.079
25,51.377236115366,9.83551348108282,51.927153292854,0.163,0.079
26,156.554005959192,10.0137111936401,183.17536845694,0.009,0.079
27,138.678384004579,9.82349937099803,161.068605791976,0.966,0.079
28,120.190894594543,9.77408652466805,138.021010087343,0.809,0.079
29,92.7211454223934,9.75252901162865,103.710770513456,0.506,0.079
30,10.721146069318,9.80874051866438,1.14050693831707,0.094,0.079
31,216.015277010001,10.0525823901677,257.453368274791,0.003,0.079
32,138.241760771198,9.8073113067095,160.543061830611,0.971,0.079
33,117.95404651258,9.74655359956969,135.259366141262,0.832,0.079
34,88.7429367395705,9.71998397803062,98.7786909519248,0.466,0.079
35,27.4091787044418,9.775357351287,22.0422766914435,0.105,0.079
36,217.563269970863,10.0223493647355,259.426150757659,0,0.079
37,138.23754249224,9.77641255865385,160.576412416983,0.965,0.079
38,123.349539500896,9.71495785628026,142.04322705577,0.817,0.079
39,103.091307373982,9.69287110851723,116.748045331831,0.459,0.079
40,34.7837144658455,9.75471447885412,31.2862499837393,0.115,0.079
41,206.198029174174,10.0030803187409,245.243686069292,0.002,0.079
42,132.092226529539,9.74314624163836,152.936350359876,0.973,0.079
43,121.638891771526,9.68144663796076,139.946806416956,0.813,0.079
44,98.7024392563892,9.66132520958058,111.301392558511,0.491,0.079
45,25.6091117331371,9.71885965606924,19.8628150963348,0.118,0.079
46,196.221559831939,9.9598142884098,232.827181929411,0.003,0.079
47,129.698385007134,9.71164441871911,149.983425735518,0.97,0.079
48,120.468317989367,9.6563820030348,138.514919982916,0.807,0.079
49,98.3080038804887,9.63984964447643,110.835192795015,0.517,0.079
50,35.6520591381836,9.69399711668633,32.4475775268716,0.113,0.079
