"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,39.0457900298649,33.4219065267036,28.1194175158066,0.681,0.072
1,35.1752932347241,12.0794233309549,115.479349518846,0.556,0.072
2,36.9595764767581,11.1807245829641,128.89425946897,0.458,0.072
3,31.2074248919341,10.8491805515209,101.791221702066,0.416,0.072
4,26.3020833822225,10.6640802952232,78.1900154349963,0.333,0.072
5,18.8912272307698,10.5438438556033,41.7369168758324,0.226,0.072
6,20.524486570901,10.4467589948161,50.3886378804247,0.148,0.072
7,11.9282405980188,10.3694512984699,7.79394649774454,0.088,0.072
8,18.5681199404898,10.3126013342882,41.2775930310079,0.041,0.072
9,21.1167713442166,10.1961959111865,54.6028771651503,0.19,0.072
10,14.2417894048987,10.1633106854156,20.3923935974154,0.113,0.072
11,16.6470822643223,10.1485001636305,32.4929105034589,0.062,0.072
12,19.133364103395,10.073637539277,45.2986328205902,0.201,0.072
13,12.4293520663458,10.054007711918,11.8767217721389,0.079,0.072
14,17.6168472397872,10.0507009381821,37.8307315080257,0.045,0.072
15,21.4685420314193,9.98314219616096,57.4269991762916,0.186,0.072
16,10.2734957286669,9.96708012579757,1.53207801434656,0.091,0.072
17,16.4752337231943,9.96869347687655,32.5327012315889,0.028,0.072
18,23.2115425750635,9.90881754188318,66.5136251659015,0.186,0.072
19,11.2941446740534,9.9020375416732,6.96053566190117,0.098,0.072
20,22.963552938969,9.91158034422748,65.2598629737078,0.045,0.072
21,19.6685621922513,9.85770883583329,49.05426678209,0.167,0.072
22,11.1833792025256,9.85560542248578,6.63886890019917,0.077,0.072
23,17.8236542432777,9.87131726182584,39.7616849072594,0.026,0.072
24,18.3907324329976,9.81721126799735,42.8676058250014,0.171,0.072
25,10.4152501010092,9.81883745894373,2.98206321032743,0.076,0.072
26,18.8037767619953,9.83696407418459,44.8340634390537,0.035,0.072
27,17.9300056598837,9.7839530836312,40.7302628812627,0.154,0.072
28,10.6292834472697,9.78788063004382,4.20701408612921,0.064,0.072
29,23.1501023330659,9.76257113692626,66.937655980698,0.256,0.072
30,14.9399587864577,9.76026891310064,25.8984493667852,0.131,0.072
31,13.8995714776507,9.77545404982464,20.6205871391301,0.048,0.072
32,22.6983519588654,9.74034057664678,64.7900569110929,0.199,0.072
33,11.7008497001741,9.74353230261723,9.78658698778411,0.091,0.072
34,13.6564039993456,9.76250987353687,19.4694706290437,0.045,0.072
35,21.3542861602505,9.72399844062129,58.1514385981459,0.204,0.072
36,11.5250699597077,9.72944983328803,8.97810063209838,0.079,0.072
37,18.6069482593244,9.75034516894198,44.2830154519121,0.044,0.072
38,21.7712528093457,9.7100581342062,60.3059733756976,0.174,0.072
39,12.4774465917422,9.71605459089502,13.806960004236,0.086,0.072
40,15.0132411946517,9.73708053035668,26.3808033214749,0.034,0.072
41,19.2785779782749,9.69351090750207,47.9253353538641,0.142,0.072
42,10.781987236667,9.69776712053424,5.42110058066391,0.079,0.072
43,23.5378420881196,9.72006596813418,69.0888805999269,0.03,0.072
44,16.6580391748674,9.67757678982075,34.9023119252335,0.156,0.072
45,11.3410915429151,9.68458546983206,8.28253036541515,0.051,0.072
46,19.1573850691373,9.66859417562004,47.4439544675861,0.176,0.072
47,10.1078048434209,9.66842094919002,2.19691947115443,0.078,0.072
48,17.0345232743278,9.68940717971866,36.7255804730458,0.047,0.072
49,18.5630486328417,9.65860492736221,44.5222185273976,0.169,0.072
50,10.3388598345567,9.66490270812064,3.36978563218014,0.083,0.072
