"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,70.2279422925618,70.2279422925618,81.3055685257296,0.751,0.025
1,25.3490266283404,25.3490266283404,432.392680045908,0.982,0.025
2,23.4617380818036,23.4617380818036,507.950418281233,0.976,0.025
3,22.7113159546357,22.7113159546357,489.238678315855,0.94,0.025
4,22.3281389415041,22.3281389415041,437.021841345274,0.933,0.025
5,22.080735935931,22.080735935931,396.498940847124,0.931,0.025
6,21.8920173272218,21.8920173272218,493.319275568011,0.9,0.025
7,21.7431056794906,21.7431056794906,444.639185156912,0.891,0.025
8,21.6257680195651,21.6257680195651,468.036020349353,0.889,0.025
9,21.526309006425,21.526309006425,428.559961319136,0.883,0.025
10,21.4344627331058,21.4344627331058,516.386603574102,0.881,0.025
11,21.3500464636898,21.3500464636898,487.288656914216,0.875,0.025
12,21.2740139296106,21.2740139296106,418.915164703633,0.84,0.025
13,21.2058731014617,21.2058731014617,469.058072828148,0.866,0.025
14,21.141178114721,21.141178114721,472.413863518642,0.848,0.025
15,21.0826789734545,21.0826789734545,468.017594222409,0.862,0.025
16,21.0294485574173,21.0294485574173,488.859226657156,0.798,0.025
17,20.9826087466022,20.9826087466022,449.615604941073,0.798,0.025
18,20.9415347634136,20.9415347634136,453.580542844809,0.807,0.025
19,20.9043906880527,20.9043906880527,434.285798974611,0.813,0.025
20,20.8687887555106,20.8687887555106,441.139123852038,0.811,0.025
21,20.83494322827,20.83494322827,477.858773175765,0.784,0.025
22,20.802900849904,20.802900849904,484.577590739232,0.788,0.025
23,20.7711820551194,20.7711820551194,493.310734794159,0.769,0.025
24,20.740990284443,20.740990284443,413.529599538392,0.758,0.025
25,20.7131904939402,20.7131904939402,470.405123207881,0.785,0.025
26,20.6877606388224,20.6877606388224,403.316407180167,0.741,0.025
27,20.6638958645459,20.6638958645459,416.420173151875,0.732,0.025
28,20.641413214759,20.641413214759,400.571365460562,0.763,0.025
29,20.6202793137995,20.6202793137995,425.346858059968,0.746,0.025
30,20.6002903310411,20.6002903310411,462.900157942979,0.74,0.025
31,20.5811719639639,20.5811719639639,377.283871219987,0.752,0.025
32,20.5626658998311,20.5626658998311,427.522304845166,0.747,0.025
33,20.5451754934667,20.5451754934667,416.321040942841,0.747,0.025
34,20.5286402122778,20.5286402122778,462.803466381842,0.776,0.025
35,20.5124861544215,20.5124861544215,537.325405384765,0.752,0.025
36,20.4976572505959,20.4976572505959,434.343582177405,0.725,0.025
37,20.4837088640072,20.4837088640072,419.089076347226,0.74,0.025
38,20.4708484773826,20.4708484773826,429.532563467485,0.731,0.025
39,20.4592331750707,20.4592331750707,474.098959487651,0.735,0.025
40,20.4488153139489,20.4488153139489,420.012481728542,0.705,0.025
41,20.4393328418924,20.4393328418924,424.841540496476,0.761,0.025
42,20.4305229720385,20.4305229720385,407.555797094279,0.724,0.025
43,20.4222297276761,20.4222297276761,406.308414252605,0.734,0.025
44,20.4144978302827,20.4144978302827,476.195309392634,0.703,0.025
45,20.4072932588599,20.4072932588599,463.525955735497,0.752,0.025
46,20.4006030504282,20.4006030504282,416.78620865845,0.746,0.025
47,20.3943859937627,20.3943859937627,420.007019863983,0.696,0.025
48,20.3885530877411,20.3885530877411,451.813840050521,0.749,0.025
49,20.3830117272121,20.3830117272121,435.448043559246,0.732,0.025
50,20.3776777994597,20.3776777994597,439.870597207142,0.737,0.025
