"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,32.061341602722,23.2745582690328,58.578555557928,0.674,0.004
1,25.5868127415986,16.6139693389038,59.8189560179654,0.592,0.004
2,23.3865307941567,15.8957995617792,49.9382082158497,0.537,0.004
3,26.4941566019427,15.6429558861587,72.3413381052264,0.473,0.004
4,26.5271478219478,15.5761117737972,73.0069069876711,0.446,0.004
5,24.2696113486473,15.5479312575488,58.1445339406564,0.412,0.004
6,28.2936882390137,15.5232461397111,85.1362806620175,0.378,0.004
7,23.3980144246028,15.5716068607135,52.1760504259289,0.356,0.004
8,25.419944183246,15.5377851716391,65.8810600773794,0.294,0.004
9,22.8342404243015,15.5687338966936,48.4367101840532,0.284,0.004
10,24.9381928407888,15.5611534677682,62.5135958201374,0.301,0.004
11,29.879258706549,15.5941462052167,95.2340833422156,0.235,0.004
12,22.1893095577004,15.6776396023798,43.4111330354707,0.213,0.004
13,24.23590937754,15.6330142471796,57.3526342024033,0.189,0.004
14,21.9046785572583,15.6848872717655,41.465275236619,0.183,0.004
15,22.5480935848122,15.7057693400555,45.6154949650446,0.188,0.004
16,20.7157359473734,15.7508372500221,33.0993246490089,0.16,0.004
17,21.3986102670251,15.7793153643995,37.461966017504,0.156,0.004
18,22.5487829079029,15.8232965507292,44.8365757144914,0.15,0.004
19,21.7831997695758,15.8723472290225,39.4056836036888,0.111,0.004
20,20.4320587145707,15.9069369593659,30.1674783680324,0.104,0.004
21,22.8637070316114,15.9352495401032,46.1897166100545,0.109,0.004
22,21.7823851179613,15.9902027284648,38.6145492633103,0.11,0.004
23,23.9641076297283,16.0217441868679,52.9490896190691,0.103,0.004
24,21.4819980296638,16.0799816068607,36.0134428186872,0.088,0.004
25,22.7559510342894,16.1003899244193,44.3704073991342,0.1,0.004
26,21.3106672951432,16.1483117000887,34.4157039670302,0.083,0.004
27,22.002400491287,16.1758172941222,38.8438879810989,0.081,0.004
28,21.9900852192477,16.2177384191756,38.482312000481,0.08,0.004
29,22.1927527697949,16.2553377664404,39.5827666890299,0.074,0.004
30,20.7298668026554,16.2942363895369,29.5708694207904,0.075,0.004
31,22.6583279628914,16.3188796237631,42.2629889275216,0.07,0.004
32,21.8060747512718,16.3680658930712,36.2533923880045,0.061,0.004
33,20.4089706833907,16.3974179760093,26.7436847158762,0.049,0.004
34,21.6208512366336,16.4190074727085,34.6789584261678,0.051,0.004
35,26.1075951080396,16.4571949434875,64.336001097014,0.037,0.004
36,22.8377623676206,16.5361374446449,42.0108328198378,0.038,0.004
37,21.5873621669152,16.5412823153734,33.6405323436124,0.052,0.004
38,21.2412746723967,16.5583313576542,31.2196220982833,0.039,0.004
39,24.0303540159197,16.5793694672036,49.6732303247741,0.05,0.004
40,20.6016228208824,16.6293578095762,26.4817667420415,0.032,0.004
41,20.9079201544252,16.6262106899038,28.5447297634766,0.048,0.004
42,20.6586665090419,16.646204049956,26.7497497272388,0.042,0.004
43,20.6810131969539,16.6624091540509,26.7906936193536,0.042,0.004
44,20.8434392806333,16.679549308575,27.7592664803887,0.04,0.004
45,22.9343527249044,16.6974112346779,41.5796099348434,0.038,0.004
46,20.6521378655785,16.7335234655346,26.1240960002926,0.038,0.004
47,21.4278169854027,16.7342977376942,31.290128318057,0.03,0.004
48,20.016389832005,16.7541661411866,21.7481579387893,0.034,0.004
49,25.6104640972859,16.7573948300725,59.0204617814227,0.032,0.004
50,27.2548734851311,16.8247739275306,69.5339970506702,0.033,0.004
51,19.6786672816179,16.8757587300317,18.686057010575,0.038,0.004
52,20.5256955187781,16.8223314702945,24.689093656557,0.03,0.004
53,20.4409503231934,16.8310853133249,24.0657667324568,0.03,0.004
54,23.8879948943161,16.8367441237084,47.008338470718,0.042,0.004
55,20.9519447874033,16.8771783304172,27.1651097132408,0.045,0.004
56,19.5220482970752,16.8657401687279,17.7087208556488,0.031,0.004
57,18.8533461968529,16.8602877306213,13.2870564415439,0.047,0.004
58,20.4448333833164,16.8573942544082,23.916260859388,0.027,0.004
59,20.8739465501778,16.8705387375361,26.6893854176111,0.025,0.004
60,24.6200043770324,16.8815010251992,51.5900223455549,0.033,0.004
61,22.1037721766266,16.9290885696294,34.4978907133148,0.03,0.004
62,21.0968542795966,16.9230233365864,27.8255396200679,0.027,0.004
63,23.3142025158417,16.924209899843,42.599950773325,0.028,0.004
64,27.3322858053597,16.9541941653137,69.1872776003066,0.028,0.004
65,20.4123249959498,17.0218874102248,22.6029172381669,0.036,0.004
66,20.1599978115556,16.9730139914701,21.2465588005696,0.034,0.004
67,22.5106706444141,16.9752951839838,36.9025030695356,0.023,0.004
68,21.7380093991368,17.0034584882729,31.5636727390929,0.026,0.004
69,20.4814234241941,17.0123306759546,23.1272849882634,0.024,0.004
70,22.2247124670404,17.0145054038251,34.7347137547685,0.027,0.004
