"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,152.199437183868,144.113024031064,161.728263056078,0.977,0.032
1,88.5955419659167,51.3608440604841,744.693958108651,0.854,0.032
2,90.4838852145679,47.0711321734295,868.255060822768,0.802,0.032
3,87.1101266345166,45.2859437959264,836.483656771802,0.762,0.032
4,80.1321088879417,44.3776185334237,715.089807090361,0.659,0.032
5,79.2708081383321,43.8341063394677,708.734035977288,0.653,0.032
6,87.9128533718227,43.4511287448618,889.234492539218,0.594,0.032
7,80.1139504379228,43.1550848815092,739.177311128272,0.555,0.032
8,75.1004173921219,42.9183234714688,643.641878413063,0.532,0.032
9,75.4906439863854,42.7195615956671,655.421647814366,0.513,0.032
10,78.2547697562942,42.5499638112701,714.09611890048,0.458,0.032
11,70.4937154465605,42.4039416841342,561.795475248526,0.432,0.032
12,79.4995303859788,42.2736269600001,744.518068519575,0.441,0.032
13,76.0760585630743,42.1563481307596,678.394208646293,0.388,0.032
14,69.1026114984297,42.0517511241126,541.017207486341,0.393,0.032
15,71.9010974771472,41.9576209685586,598.869530171771,0.367,0.032
16,71.5867732067954,41.8727496795335,594.280470545237,0.314,0.032
17,71.0126077252378,41.7970244179082,584.311666146592,0.342,0.032
18,69.2370965327052,41.7277243036789,550.187444580526,0.309,0.032
19,72.0104682682258,41.6646507911696,606.916349541123,0.294,0.032
20,70.3511419279703,41.6077634655562,574.867569248282,0.302,0.032
21,70.6254784477387,41.5558358101087,581.3928527526,0.254,0.032
22,68.8593816668799,41.5077784122223,547.032065093153,0.258,0.032
23,65.1202734965687,41.4632270825482,473.140928280409,0.245,0.032
24,67.5561511136269,41.4211859586118,522.699303100301,0.237,0.032
25,64.6991513735743,41.3819311510549,466.344404450387,0.227,0.032
26,66.4958890493283,41.3447745494137,503.022289998292,0.204,0.032
27,60.192755383088,41.3100685817613,377.653736026534,0.217,0.032
28,60.6703621658567,41.277163599686,387.863971323413,0.21,0.032
29,65.204158587245,41.2467050235462,479.149071273977,0.185,0.032
30,58.9439684034672,41.2185627817901,354.508112433543,0.181,0.032
31,61.6748140796413,41.1931556829602,409.633167933622,0.155,0.032
32,63.3320606533714,41.1703033459168,443.235146149092,0.169,0.032
33,61.5696543042641,41.1497414862557,408.398256360168,0.149,0.032
34,59.2344850997117,41.131682744538,362.056047103475,0.132,0.032
35,58.8295665342506,41.1152718028627,354.285894627758,0.155,0.032
36,56.4512670849783,41.1007235702844,307.010870293877,0.133,0.032
37,58.536443145121,41.087695027405,348.974962354319,0.148,0.032
38,61.963303509588,41.0757920153406,417.750229884948,0.14,0.032
39,57.0070380252921,41.0646106161962,318.848548181917,0.121,0.032
40,55.5686426087779,41.0538793674675,290.295264826208,0.1,0.032
41,56.5468015325124,41.0436201206598,310.063628237052,0.099,0.032
42,59.2890757382401,41.0338148728356,365.10521730809,0.113,0.032
43,49.8751854800907,41.0243653028661,177.016403544492,0.108,0.032
44,59.5877025337643,41.0155485495018,371.443079685251,0.098,0.032
45,61.2176381480884,41.0074292235631,404.204178490507,0.09,0.032
46,55.7378163453229,40.9998655272996,294.759016360466,0.104,0.032
47,54.6709506057601,40.9927381027056,273.564250061088,0.102,0.032
48,51.3133063358429,40.9859651899347,206.546822918164,0.096,0.032
49,56.5040198646544,40.9793925007415,310.492547278258,0.078,0.032
50,49.1092286549344,40.9730040777194,162.724491544298,0.071,0.032
