"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,155.199659860574,141.889848356061,133.098115045133,0.813,0.041
1,116.068563708423,49.9006851587263,661.678785496965,0.689,0.041
2,115.421108438615,46.3102798881534,691.108285504612,0.499,0.041
3,112.416601474398,44.8671376566408,675.494638177571,0.389,0.041
4,79.4048290806264,44.1296893009139,352.751397797125,0.303,0.041
5,99.0187300690511,43.6779730800272,553.407569890239,0.227,0.041
6,67.8858725797924,43.3685187460105,245.17353833782,0.164,0.041
7,75.1989487354789,43.1408103539424,320.581383815365,0.115,0.041
8,62.2466373217167,42.9566017283372,192.900355933795,0.088,0.041
9,55.0800515027796,42.8014230320883,122.786284706913,0.056,0.041
10,47.1831366090847,42.6714126225544,45.1172398653035,0.047,0.041
