"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,148.241064116988,141.889848356061,127.024315218537,0.818,0.042
1,81.7608092246564,49.8999926470228,637.216331552673,0.686,0.042
2,77.7899275811829,46.3135469757988,629.527612107682,0.547,0.042
3,79.5807424935042,44.8705118200771,694.204613468541,0.471,0.042
4,69.8412631546093,44.13200001684,514.185262755386,0.397,0.042
5,71.7412000432668,43.6781830452933,561.26033995947,0.341,0.042
6,73.3372971354554,43.365198378125,599.441975146608,0.255,0.042
7,74.9016086769397,43.132891560752,635.374342323754,0.243,0.042
8,63.4421663975027,42.9444822524909,409.953682900237,0.23,0.042
9,64.6292150111401,42.7846476442037,436.891347338727,0.211,0.042
10,64.0211890751191,42.6494946710666,427.433888081051,0.19,0.042
11,62.5994217999812,42.5346468920589,401.295498158447,0.178,0.042
12,58.1850350873427,42.4356380565063,314.987940616727,0.142,0.042
13,58.3321205821865,42.3487913569663,319.666584504404,0.124,0.042
14,54.1978251712358,42.2706631924782,238.543239575151,0.126,0.042
15,54.7451622346438,42.199298362419,250.917277444496,0.099,0.042
16,50.336824263559,42.1339107017974,164.058271235232,0.096,0.042
17,51.4064067986,42.073416059283,186.659814786339,0.094,0.042
18,54.2927196017209,42.0175339012544,245.503714009329,0.069,0.042
19,42.6617252024252,41.9667265300436,13.8999734476331,0.061,0.042
20,55.3783860769855,41.9200089879222,269.167541781265,0.059,0.042
21,44.6457317243533,41.8769592159707,55.3754501676519,0.053,0.042
22,48.2465521932663,41.8373124094298,128.18479567673,0.038,0.042
