"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,167.683638173709,144.113024031064,157.137427617632,0.982,0.037
1,181.866894100005,51.3656436671567,870.00833621899,0.864,0.037
2,163.154666505859,47.0709683677221,773.891320920909,0.743,0.037
3,166.260163675877,45.2836780380618,806.509904252098,0.677,0.037
4,156.059369277386,44.3759313751322,744.556252681695,0.556,0.037
5,131.584058000653,43.8334347815086,585.004154794293,0.457,0.037
6,134.586215224412,43.4520094081019,607.561372108737,0.348,0.037
7,111.152517565953,43.1588136300307,453.291359572816,0.277,0.037
8,111.209135564548,42.925093966233,455.226943988769,0.193,0.037
9,93.4219472366447,42.730174118593,337.945154120344,0.148,0.037
10,66.547766239127,42.5698522658456,159.852759821876,0.104,0.037
11,53.1325439565625,42.4372889194573,71.3017002473679,0.046,0.037
