"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,176.249930383424,144.113024031064,160.684531761802,0.988,0.032
1,231.789121249327,51.3684497971046,902.103357261112,0.829,0.032
2,205.77275330753,47.0712018400615,793.507757337343,0.736,0.032
3,198.847708784347,45.283001562544,767.823536109016,0.621,0.032
4,199.133131127491,44.3760589913584,773.785360680665,0.496,0.032
5,176.117645876164,43.835382740346,661.411315679092,0.347,0.032
6,157.407428938001,43.4573896080718,569.750196649646,0.234,0.032
7,111.838946108085,43.1709825572181,343.339817754336,0.149,0.032
8,79.3412824408787,42.9475721608701,181.968551400043,0.071,0.032
9,50.0084856622997,42.766518965339,36.2098334848034,0.026,0.032
