"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,84.7030912172546,74.2297147841154,69.8225095542614,0.885,0.032
1,76.5868266087794,24.9285280658418,344.388656952918,0.667,0.032
2,74.9783724971678,23.57864862625,342.664825806119,0.503,0.032
3,66.2857106233492,23.0973773073256,287.922222106824,0.381,0.032
4,65.8693618929521,22.8194642923869,286.999317337101,0.308,0.032
5,63.3203623384268,22.6132273637986,271.380899830855,0.218,0.032
6,55.3790306334083,22.4452068787126,219.558825031304,0.128,0.032
7,42.3842646982242,22.3082515708955,133.840087515525,0.074,0.032
8,26.2610884577506,22.1893721796288,27.1447751874786,0.04,0.032
9,25.6818203364971,22.0858229109453,23.9733161703449,0.024,0.032
