"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,78.2660218263381,74.2297147841154,67.271784037046,0.879,0.035
1,45.548518140915,24.924080409755,343.740628852666,0.658,0.035
2,45.4107661032423,23.5795507654184,363.853588963732,0.587,0.035
3,43.7508109602895,23.0974415610408,344.222823320812,0.505,0.035
4,45.6740596392052,22.8183271158785,380.928875388778,0.452,0.035
5,40.4296178736176,22.6105049216109,296.985215866778,0.419,0.035
6,40.8351689162708,22.4338198195535,306.689151611955,0.355,0.035
7,38.9960118475834,22.2868468857127,278.486082697846,0.313,0.035
8,37.8634254670697,22.1576029266492,261.763709007009,0.305,0.035
9,37.4269596738089,22.0427879454875,256.402862138689,0.22,0.035
10,36.689848487534,21.9349441993602,245.915071469563,0.246,0.035
11,41.384906060454,21.8328299292245,325.867935520492,0.213,0.035
12,37.8907574194187,21.7407950505273,269.166039481522,0.218,0.035
13,33.1673795831429,21.6578292400055,191.825839052291,0.167,0.035
14,33.5874136371071,21.5792842829684,200.135489235644,0.169,0.035
15,34.7763557771623,21.5076025540865,221.145887051263,0.173,0.035
16,32.1015158149654,21.4468806968774,177.577251968133,0.124,0.035
17,29.696389329606,21.394971853906,138.356957928334,0.144,0.035
18,30.5759109246942,21.3504293215735,153.758026718679,0.122,0.035
19,28.5917180394273,21.3132986346398,121.30699007979,0.109,0.035
20,32.1700290014254,21.2816420886567,181.473115212812,0.096,0.035
21,28.0154185348078,21.2538574038712,112.692685515611,0.097,0.035
22,28.1508052826209,21.226275183517,115.408834985066,0.088,0.035
23,27.0225432489131,21.2004210299835,97.0353703154937,0.088,0.035
24,25.5292144063286,21.1780429404425,72.5195244314351,0.07,0.035
