"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,81.4609843117848,74.2297147841154,72.3126952766939,0.884,0.035
1,61.5659172891597,24.9262191432487,366.39698145911,0.644,0.035
2,60.3258537005254,23.5790987570074,367.46754943518,0.539,0.035
3,55.7205116081811,23.0971049432685,326.234066649125,0.444,0.035
4,52.1294712079592,22.8181363341022,293.11334873857,0.349,0.035
5,50.7249186916568,22.6101170646144,281.148016270424,0.297,0.035
6,42.4651191167732,22.4359742282762,200.291448884971,0.241,0.035
7,47.3876720576164,22.2911807886797,250.964912689367,0.203,0.035
8,45.1632705100921,22.1646064370081,229.98664073084,0.139,0.035
9,44.3093903280574,22.0522677224672,222.571226055902,0.121,0.035
10,31.3472093521267,21.9464866624697,94.0072268965704,0.098,0.035
11,27.3999567236547,21.8513252814211,55.4863144223362,0.08,0.035
12,27.0255825191666,21.7643060962494,52.6127642291721,0.051,0.035
13,27.8973620880473,21.6828753557735,62.144867322738,0.044,0.035
14,21.7921941233636,21.6115093009344,1.8068482242916,0.037,0.035
