epoch,obj,obj_mds,obj_confr,p_z,p_0
0,325.7574431,185.1776639,156.1997548,0.576,0.066
1,411.2740365,67.07721168,382.4409165,0.2,0.066
2,720.287962,61.58160619,731.8959509,0.005,0.066
