"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,21.6104521737968,15.9998415287744,28.0530532251121,0.99,0.04
1,24.0537271666414,5.6326720918869,92.1052753737724,0.937,0.04
2,25.7296277449464,5.12451569971843,103.02556022614,0.925,0.04
3,25.1576168881848,4.94451776879208,101.065495596964,0.874,0.04
4,23.5461469425532,4.85132350395619,93.4741171929853,0.853,0.04
5,22.4834443642135,4.79603682516402,88.4370376952476,0.818,0.04
6,26.088968157438,4.76092520827417,106.640214745819,0.814,0.04
7,23.5106743044376,4.73894836087982,93.8586297177887,0.752,0.04
8,24.191341253986,4.72006701342181,97.3563712028212,0.717,0.04
9,23.3874331833159,4.70658088825369,93.4042614753109,0.681,0.04
10,22.6202316077324,4.69444317832712,89.6289421470266,0.686,0.04
11,26.479118474204,4.68241424766979,108.983521132671,0.628,0.04
12,21.2599320584398,4.67237820624158,82.937769260991,0.568,0.04
13,21.4102803882124,4.66006780157791,83.7510629331722,0.539,0.04
14,22.4943197439909,4.65462870404782,89.1984551997155,0.498,0.04
15,22.0835599201598,4.65386664640672,87.1484663687652,0.419,0.04
16,21.5459373952552,4.65570288094696,84.4511725715411,0.344,0.04
17,19.0435546440971,4.65991430420257,71.9182016994728,0.282,0.04
18,16.5487717180102,4.66408395684497,59.423438805826,0.226,0.04
19,15.149068844837,4.66941537464568,52.3982673509567,0.187,0.04
20,12.0176042721535,4.67982510554888,36.6888958330233,0.129,0.04
21,10.9547067395291,4.69388548595512,31.3041062678699,0.074,0.04
22,6.52837745292513,4.71247036499286,9.07953543966138,0.055,0.04
23,8.3894704074776,4.73519690198908,18.2713675274426,0.028,0.04
