"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,25.1412993912247,15.9998415287744,26.1184510355723,0.991,0.029
1,38.5083131321328,5.64979429364702,93.8814823956736,0.94,0.029
2,41.5992134842605,5.1394550954691,104.17073825369,0.905,0.029
3,41.8888375350123,4.96289563545519,105.502691141592,0.825,0.029
4,40.7885232225524,4.87692217710683,102.604574415559,0.731,0.029
5,41.3502058285909,4.83344506536376,104.333602180649,0.636,0.029
6,35.1512681624236,4.81692852485174,86.669541821634,0.513,0.029
7,36.4852864219328,4.81073328803785,90.4987232396997,0.372,0.029
8,21.5727703900468,4.82682420513716,47.8455605283134,0.223,0.029
9,17.2368797208025,4.84966210378138,35.3920503343462,0.11,0.029
10,5.08010260416311,4.89435260866713,0.530714272845676,0.031,0.029
