"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,22.6112668997419,15.9998415287744,26.4457014838701,0.991,0.058
1,28.1701630336705,5.63716882243946,90.1319768449242,0.946,0.058
2,30.0887884346163,5.12819713249925,99.842365208468,0.898,0.058
3,29.0130125804222,4.94888215647588,96.2565216957853,0.872,0.058
4,28.6568689561667,4.85696741086097,95.1996061812229,0.805,0.058
5,30.8259935451757,4.8050203229653,104.083892888841,0.758,0.058
6,26.2666907154145,4.77522202181387,85.9658747744027,0.702,0.058
7,31.5593920255457,4.75261416692094,107.227111434499,0.697,0.058
8,24.1644408809364,4.74304937139315,77.6855660381729,0.592,0.058
9,26.8334204100156,4.7300563846898,88.413456101303,0.534,0.058
10,29.4754856812793,4.72646385615077,98.9960873005142,0.411,0.058
11,21.3857873809193,4.72591104452602,66.639505345573,0.371,0.058
12,20.757161720804,4.72058970075891,64.1462880801805,0.302,0.058
13,18.83674632078,4.7240947937281,56.4506061082076,0.216,0.058
14,16.8182652265086,4.73252247651026,48.3429709999935,0.149,0.058
15,9.79877081142501,4.75173391222293,20.1881475968083,0.081,0.058
