"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,23.867612722177,15.9998415287744,26.2259039780088,0.991,0.042
1,38.3562588779205,5.64319574460032,109.043543777734,0.941,0.042
2,35.6639561992702,5.13818253856651,101.752578869012,0.905,0.042
3,35.5950418917489,4.95531829030734,102.132412004805,0.861,0.042
4,34.3734762332891,4.86607935678559,98.3579895883452,0.778,0.042
5,32.4328875551188,4.81727650414835,92.0520368365681,0.704,0.042
6,29.9029569014367,4.79007416653694,83.7096091163327,0.607,0.042
7,28.6331755103387,4.77575237667625,79.5247437788749,0.551,0.042
8,28.2510268709483,4.77116450039929,78.2662079018299,0.416,0.042
9,24.305928623217,4.77626822408142,65.0988679971184,0.287,0.042
10,19.4178854304251,4.78838517745211,48.7650008432434,0.222,0.042
11,14.081378828887,4.80331638242417,30.9268748215428,0.116,0.042
12,9.36043205814504,4.82919463764253,15.1041247350084,0.051,0.042
