"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,273.23622330789,187.233363983925,156.368835134482,0.821,0.038
1,613.570286385646,65.6965754812571,996.134019826161,0.955,0.038
2,614.060527566394,61.3271604409953,1004.96975840981,0.947,0.038
3,554.556910810707,59.664372334238,899.804615411762,0.912,0.038
4,575.800646706313,58.6880265504335,940.204763919781,0.87,0.038
5,523.792582967934,57.9421516682641,847.000784181217,0.776,0.038
6,471.397506063663,57.3243202822281,752.860337784427,0.62,0.038
7,421.231022290639,56.814189429646,662.57605974726,0.348,0.038
8,240.466000392693,56.4034136730295,334.659248581206,0.146,0.038
9,158.609439662732,56.114739362401,186.354000546056,0.017,0.038
