"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,18.2449047816378,15.9998415287744,28.0632906607925,0.989,0.036
1,14.1675843418476,5.62011586880464,106.843355913036,0.949,0.036
2,13.0586960600707,5.1179526236546,99.2592929552008,0.929,0.036
3,13.5065577065628,4.93653249996764,107.125315082439,0.937,0.036
4,13.1561789056593,4.84111310882494,103.938322460429,0.922,0.036
5,13.5548608293623,4.78319053588607,109.645878668453,0.917,0.036
6,14.2699861814784,4.74539438673748,119.057397434262,0.915,0.036
7,12.7834371918702,4.71866916971736,100.809600276911,0.913,0.036
8,13.1134729056627,4.69792746591967,105.194317996788,0.925,0.036
9,13.221550350646,4.6814210705491,106.751616001211,0.938,0.036
10,13.4979274726405,4.66682763656526,110.38874795094,0.916,0.036
11,13.9095829496138,4.65293735659401,115.708069912748,0.928,0.036
12,12.7740588220158,4.63851681800691,101.694275050111,0.917,0.036
13,13.5026765874698,4.62173300734312,111.011794751583,0.916,0.036
14,13.3285254462625,4.60402854247084,109.056211297395,0.926,0.036
15,13.163171263124,4.58768642949363,107.19356042038,0.925,0.036
16,12.2877371942666,4.57436757210684,96.4171202769967,0.924,0.036
17,12.1842203414338,4.56365017739526,95.2571270504816,0.924,0.036
18,13.1801699370902,4.55524551203078,107.811555313243,0.94,0.036
19,13.9795053823732,4.54865574212147,117.885620503147,0.929,0.036
20,14.840800926623,4.54316608367162,128.720435536892,0.951,0.036
21,13.2227486488565,4.53849273110374,108.553198971909,0.943,0.036
22,12.6965909972292,4.53377730948282,102.03517109683,0.941,0.036
23,13.5660681698307,4.52974826690913,112.95399878652,0.943,0.036
24,13.9817715625584,4.5263531186701,118.192730548604,0.952,0.036
25,12.58633745272,4.52314486529512,100.789907342811,0.944,0.036
26,13.4526643514527,4.51976684799561,111.661218793214,0.938,0.036
27,14.064316534398,4.5170919529997,119.340307267479,0.951,0.036
28,12.4581334285906,4.51458321111156,99.2943777184882,0.945,0.036
29,14.1239015485751,4.51176974564365,120.151647536643,0.952,0.036
30,13.562857526881,4.50985320397649,113.162554036306,0.966,0.036
31,12.5570309933525,4.50762269209052,100.617603765775,0.961,0.036
32,12.800154482009,4.5054629586247,103.683644042304,0.955,0.036
33,12.9456664016111,4.50372031163924,105.524326124648,0.959,0.036
34,12.3160738066624,4.50210386939981,97.6746242157818,0.967,0.036
35,13.0724008059195,4.50045892908425,107.149273460441,0.957,0.036
36,13.0882360532081,4.49921533727741,107.362758949133,0.957,0.036
37,12.7782351489789,4.49793265980725,103.503781114646,0.959,0.036
38,13.2443278329207,4.49667697151026,109.345635767631,0.952,0.036
39,12.7179185903689,4.49567321792981,102.778067155489,0.957,0.036
40,14.1843276316188,4.49453934111013,121.122353631358,0.963,0.036
41,13.9457820517242,4.49391416097295,118.148348634391,0.958,0.036
42,13.3920286248922,4.4929748484015,111.238172206133,0.957,0.036
43,12.9394967789776,4.49201657894313,105.59350250043,0.963,0.036
44,12.7517471806107,4.49113624550357,103.257636688839,0.955,0.036
45,13.5589677646655,4.49036031144533,113.357593165252,0.966,0.036
46,13.400146582531,4.48984050901965,111.378825918892,0.956,0.036
47,13.4059412969438,4.48915096779209,111.459879114397,0.965,0.036
48,12.7578262505416,4.4885287591458,103.366218642447,0.959,0.036
49,13.4543508324643,4.48779530824104,112.08194405279,0.952,0.036
50,13.0844866021046,4.48737530399699,107.463891226345,0.954,0.036
