"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,21743.4878479061,1796.27237138535,132981.436510139,0.918,0.003
1,19513.2001882017,2686.47066482512,112178.196822511,0.885,0.003
2,19569.5013153507,2619.23435047063,113001.779765867,0.841,0.003
3,19538.4303489619,2705.03934668199,112222.606681866,0.858,0.003
4,19749.2705314001,2605.28781731362,114293.21809391,0.78,0.003
5,19306.4005575855,2744.02589886623,110415.831058128,0.739,0.003
6,19448.2142982064,2628.84856844244,112129.104865093,0.683,0.003
7,19524.4749798183,2642.51918030798,112546.371996736,0.618,0.003
8,20227.9308677459,2590.03341903269,117585.982991422,0.565,0.003
9,19328.5178036449,2691.65284545481,110912.4330546,0.473,0.003
10,19646.5325912121,2607.92044563328,113590.747637192,0.449,0.003
11,19045.9432876767,2670.70878495311,109168.230018157,0.359,0.003
12,19253.0492269842,2636.15869975644,110779.270181518,0.308,0.003
13,19383.9713069262,2667.87676653278,111440.630269289,0.229,0.003
14,19197.526966103,2691.59675701864,110039.534727229,0.153,0.003
15,19007.5564030182,2698.0700548009,108729.908988115,0.086,0.003
16,18993.5038872737,2773.12117243466,108135.884765594,0.064,0.003
17,19127.236337526,2734.72731414448,109283.39348921,0.043,0.003
18,18569.5895947822,2788.37690562636,105208.084594372,0.027,0.003
19,18430.4105904804,2842.56084202184,103918.998323057,0.011,0.003
20,18636.2551101803,2877.33233113383,105059.485193643,0.011,0.003
21,35753.2450354196,3655.61926551315,213984.171799376,0.19,0.003
22,18877.1474632562,2662.25848702497,108099.259841541,0.053,0.003
23,18524.44605238,2737.09447713,105249.010501667,0.021,0.003
24,18701.7032420619,2836.3875916609,105768.771002673,0.014,0.003
25,18451.2089405473,2831.58872134706,104130.801461335,0.007,0.003
