"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,8415.8046500019,1796.27237138535,132390.645572331,0.926,0.008
1,8318.49725777579,1455.11911919565,137267.562771603,0.941,0.008
2,8576.29810018032,1408.15276012771,143362.906801052,0.934,0.008
3,8682.77018397691,1386.20782463137,145931.247186911,0.924,0.008
4,8393.70068479871,1380.59568829496,140262.099930075,0.919,0.008
5,8276.10809119522,1379.57488496491,137930.664124606,0.933,0.008
6,8350.82115630551,1378.47551095061,139446.912907098,0.936,0.008
7,8168.14212731,1378.63988186469,135790.044908906,0.915,0.008
8,8547.64389362105,1375.02057180912,143452.466436239,0.948,0.008
9,8357.41393960453,1377.15677736346,139605.143244821,0.946,0.008
10,8169.81814161015,1376.62344128301,135863.894006543,0.942,0.008
11,8250.12487804762,1363.40734320697,137734.350696813,0.933,0.008
12,8202.03448797424,1367.87461691843,136683.197421116,0.95,0.008
13,8514.79349657178,1377.5881321504,142744.107288428,0.943,0.008
14,8349.08759200823,1374.61763926574,139489.39905485,0.96,0.008
15,8374.27186318552,1367.77065235076,140130.024216695,0.961,0.008
16,8444.32218437569,1352.52999632586,141835.843760997,0.961,0.008
17,8380.0821992437,1363.54245974825,140330.794789909,0.966,0.008
18,8415.03256361766,1358.69288456718,141126.79358101,0.971,0.008
19,8251.38705198484,1353.57020727508,137956.336894195,0.971,0.008
20,8417.2477789446,1356.90160900128,141206.923398866,0.967,0.008
21,8267.00417317533,1365.79727947626,138024.137873981,0.975,0.008
22,8087.18913322165,1352.93455943281,134685.091475777,0.985,0.008
23,8541.96120357239,1347.83946379961,143882.434795456,0.985,0.008
24,8366.07891420754,1354.56910040122,140230.196276127,0.989,0.008
25,8218.60414342509,1348.76940103491,137396.694847804,0.989,0.008
26,8651.80527580136,1357.11468616682,145893.811792691,0.987,0.008
27,8290.82248381785,1350.31160883281,138810.217499701,0.993,0.008
28,8302.99410668864,1336.6528751393,139326.824630987,0.99,0.008
29,8276.45642841768,1350.52190900556,138518.690388242,0.995,0.008
30,8400.29181074276,1343.94094221784,141127.017370498,0.991,0.008
31,8423.26024924822,1340.26947956263,141659.815393712,0.986,0.008
32,8250.75608454882,1379.68535747497,137421.414541477,0.993,0.008
33,8315.94701094052,1350.16557085213,139315.628801768,0.988,0.008
34,8168.81668050737,1351.10834946649,136354.166620818,0.993,0.008
35,8272.39356779907,1336.4200240395,138719.470875191,0.989,0.008
36,8325.95162406307,1340.37067646147,139711.618952032,0.981,0.008
37,8225.4640310836,1344.10539343167,137627.172753039,0.98,0.008
38,8325.84757268335,1337.0258145852,139776.435161963,0.973,0.008
39,8279.94491768843,1338.85134142201,138821.871525328,0.967,0.008
40,8372.34673130341,1336.38396255554,140719.255374957,0.967,0.008
41,8315.66853149607,1332.98169901279,139653.736649666,0.953,0.008
42,8297.58282049691,1343.53351286608,139080.986152617,0.959,0.008
43,8197.12221102423,1342.2864332342,137096.715555801,0.954,0.008
44,8315.53647162913,1342.34013097651,139463.926813052,0.931,0.008
45,8164.37272712495,1333.03357265225,136626.783089454,0.943,0.008
46,8129.51384896017,1340.01183533261,135790.040272551,0.925,0.008
47,8212.53009272238,1329.28751617243,137664.851530999,0.911,0.008
48,8195.29680027572,1338.02916902431,137145.352625028,0.9,0.008
49,8111.59528571109,1321.14119990944,135809.081716033,0.889,0.008
50,8231.82162885714,1329.94394168963,138037.55374335,0.879,0.008
