"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,29125.9588655819,1796.27237138535,136648.432470982,0.91,0.004
1,24486.1810916659,3554.57608433172,104658.025036671,0.86,0.004
2,25365.6748200089,3508.07879639615,109287.980118064,0.829,0.004
3,24345.4231361196,3486.90346166462,104292.598372275,0.745,0.004
4,24467.6861998369,3536.28886820396,104656.986658165,0.684,0.004
5,23920.4611037014,3542.4655993761,101889.977521627,0.59,0.004
6,23795.3370403833,3481.08250868837,101571.272658475,0.477,0.004
7,24013.1780470525,3446.56863056018,102833.047082462,0.383,0.004
8,23732.7082472206,3513.91965911815,101093.942940512,0.276,0.004
9,24251.0330470352,3548.43240912103,103513.003189571,0.175,0.004
10,23238.998409383,3622.01357656202,98084.9241641048,0.087,0.004
11,23186.9450482594,3601.05964853691,97929.4269986123,0.048,0.004
12,23748.6820956431,3659.40980605902,100446.36144792,0.015,0.004
13,22430.7176132802,3712.29678655587,93592.1041336215,0.01,0.004
14,22055.1783923903,3783.71264107493,91357.3287565769,0,0.004
