"Axis.1","Axis.2"
-0.0582327948637476,0.0178218979880465
-0.0291449924649452,-0.00201719286469929
-0.00541024857726807,0.00539169323744572
0.00137360017731903,-0.0366541453031531
0.0437981409156012,-0.0247420786449814
0.0369852856330055,0.0309678326683373
0.0232800875002416,0.0519724114477982
-0.00239385093006502,0.0666444032544183
0.00392123384442962,0.0347223439327096
0.0553692916772378,0.00924605837095015
0.0492811882260844,-0.0064386292573585
0.0715407331028028,0.0626666696086939
0.0228069200438064,-0.0431759478636547
0.049718224903357,-0.0263781594041002
-0.0476540596132413,-0.0633456345555941
0.0429879809569091,-0.0564146201099517
0.0258255405385827,-0.0185316629365403
0.0302152693515667,-0.0509590106488433
0.00285786984807375,-0.0707516460058907
0.047032498677979,-0.0340314801196508
0.00648393194344921,-0.030281667003242
0.0201001628201611,-0.00999429891078662
0.00283354603349298,-0.0446564049935941
0.0759576437647808,0.0280829600976238
-0.0152560039086095,0.0182753849257819
0.00786179933011117,0.0382650539185258
-0.125989398406343,-0.0345208806612481
-0.0393088620758807,0.0303635669131428
-0.00164511759270238,0.0109859018331728
-0.0772589814144411,-0.031521764042038
-0.0380286192107298,0.0444886002025188
-0.0258685078123287,0.0639269479340788
-0.0244931129460164,0.0284340732956403
-0.0199794369807014,-0.0119090521623902
-0.0516141827866826,0.0223310223209877
-0.0579527797052888,0.0317374535378453
