"Axis.1","Axis.2"
-0.0599218960525808,0.0203345422026574
-0.0319885837044114,-0.000130114932230421
-0.00868183641484446,0.00643105589347033
-0.00137950662396101,-0.0371148775698665
0.0418388449064181,-0.0255865958675477
0.0344151260886985,0.0326751725754006
0.0190263541780558,0.0528062608357995
-0.00917547771016016,0.058587410610943
-0.000473651012452409,0.031954437260238
0.0536387643453606,0.0104368061485214
0.0437170484492864,-0.00671275047792146
0.0687664532526459,0.0641569467210521
0.0191921672160595,-0.042687928780829
0.0485290385413897,-0.0271691100257622
-0.0510557922140309,-0.0607381708216799
0.0397274388002778,-0.0575980533278791
0.0226530390207207,-0.0184954559325494
0.0267202423015656,-0.0516680947146355
0.00885917438694504,-0.0699907322473703
0.0498960336492945,-0.0337363572357934
0.0109603884894304,-0.030522597320184
0.0248803697025988,-0.0112739423962488
0.00772185791299866,-0.0446291923116917
0.0768285111720924,0.0269628580833255
-0.0105505898335648,0.0185246791917633
0.010074915574559,0.036864661572015
-0.124018637974062,-0.0358686801393597
-0.0370461062452883,0.0317572900026025
0.00155520564722306,0.0099678788392614
-0.0753620123191496,-0.0330355256711897
-0.0354810544054425,0.0462121099479242
-0.0208169913531059,0.0653318802241879
-0.0213658068669739,0.0296081160137163
-0.0165934182691174,-0.0120033970405031
-0.0491324268375382,0.0241721939233232
-0.0559571857989368,0.0321772767670404
