"Axis.1","Axis.2"
-0.0627439053251087,0.0183801636609023
-0.0325858427627294,-0.00236891615147494
-0.00815416736137288,0.00641585469361236
-0.00160478486986756,-0.0351069163069534
0.040658133272578,-0.0229369068809709
0.0342439346735146,0.0315944793421816
0.0204681829867035,0.0532814718267802
-0.00198250901768919,0.0784626329412214
0.000923019345846896,0.042578889479088
0.0522873611729478,0.0102783628022117
0.0502085689469401,-0.00473954596910288
0.0694697342708805,0.0642360643874349
0.0197366950190275,-0.0425847618886362
0.0459197243629738,-0.0253675853733036
-0.0503430427631541,-0.0648967744961981
0.0415513800110628,-0.0548583281358475
0.0227734101447114,-0.0168491177777027
0.0284015690151267,-0.0496941170874711
0.00332197116439918,-0.0731715790319512
0.0505608093240153,-0.0356056040792184
0.0090529685768498,-0.0321629092755563
0.0221390088732434,-0.0109186570808088
0.00473347985776163,-0.047269619299604
0.0812447031357445,0.0257380097518244
-0.0132981493021594,0.0169481756087335
0.012247450730181,0.0373269471026437
-0.124998804920217,-0.0357883463207999
-0.0363933730527083,0.0272729271385478
0.00257477877646034,0.0123564787168241
-0.0752862968448166,-0.0327670395159115
-0.0353396529323647,0.0415031852796373
-0.0262640250393989,0.0589144905169922
-0.0216646549566251,0.0259951496870711
-0.0171948832100837,-0.0130192613299147
-0.0498255792764654,0.0181504005729609
-0.0548372120262078,0.0306723024927592
