"Axis.1","Axis.2"
-0.0680234834207576,0.0217823952055981
-0.038350999058875,-0.00355121211051649
-0.0127579754396163,0.00853510040475381
-0.00760175438333789,-0.0336944779693196
0.0352466830630576,-0.0210204127688563
0.0151849105864251,0.0341099570339592
2.53875396341367e-05,0.0537376161735793
0.00489990430470558,0.0822129312393788
-0.0171185937045049,0.0485526894483215
0.0468362029774245,0.0107170511630175
0.04890530961267,-0.00554666716470063
0.0645497037922441,0.0677266821149825
0.00706373824093273,-0.0425637128711543
0.0386440889507978,-0.0269274735377846
-0.0547801871683864,-0.0660186681240625
0.0371216286607913,-0.0549104511461317
0.0157706731724392,-0.0131588073458761
0.0226900469278984,-0.0497504130268089
0.00573422798624219,-0.0743802788655836
0.0554894406881845,-0.0361987470278132
0.0205571900628289,-0.032803383325148
0.0255438054473268,-0.0120254751986786
0.0145643548497841,-0.0476788964885376
0.0896402414450571,0.0143198448085667
-0.0038511911899609,0.0168371223099965
0.0275168076961889,0.0423757827132769
-0.122510740660846,-0.0387849597998709
-0.0312060140692601,0.0209916658582683
0.0343239849386923,0.0272563290290164
-0.0707031593559598,-0.0365100034560917
-0.031324222850765,0.037304669380162
-0.0327405079607261,0.0544096605852003
-0.0126406995852219,0.0252954054222182
-0.00908633139223812,-0.0115033124713088
-0.0482541662658328,0.01068973385659
-0.049358304437036,0.0301727159513576
