"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,0.451412147949848,0.447492883125161,0.026128432164581,0.491,0.105
1,0.246209760768539,0.237265898384978,0.0596257492237428,0.49,0.105
2,0.227676066893593,0.220579950068403,0.0473074455012681,0.458,0.105
3,0.217235598001542,0.212422336173603,0.0320884121862632,0.41,0.105
4,0.210882487275004,0.205851092310005,0.033542633099989,0.388,0.105
5,0.205749123002389,0.204560875950279,0.00792164701406668,0.331,0.105
6,0.206864414930641,0.204522246811933,0.0156144541247212,0.275,0.105
7,0.214894308170901,0.204927865541207,0.0664429508646277,0.256,0.105
8,0.218169412949724,0.2057287332238,0.0829378648394919,0.22,0.105
9,0.227151694413395,0.206854148654397,0.135316971726648,0.171,0.105
10,0.226178194361593,0.208154686325123,0.120156720243136,0.156,0.105
11,0.228030878706122,0.209601903328839,0.122859835848556,0.156,0.105
12,0.237265434355786,0.211158828126224,0.174044041530415,0.094,0.105
13,0.242891468800215,0.21278053981141,0.200739526592033,0.096,0.105
