"Axis.1","Axis.2"
-0.0565182354578156,0.0190997679292519
-0.0287385500790397,-0.000834481356417762
-0.00564551833773039,0.00572860152903712
0.0014936377758986,-0.0372287529250452
0.0439410523943405,-0.0257762973430023
0.0366162580859325,0.0313753861290337
0.0218132689944325,0.0512770114932453
-0.00557248640492796,0.0570686428381547
0.00279426651381629,0.0308117214342747
0.0554875279665101,0.00949218483265265
0.0460158957098951,-0.00748879237999626
0.0706346225147507,0.0623747229626512
0.0223912362741725,-0.0431115474147615
0.0504882032240489,-0.0272917383745451
-0.0475915810442586,-0.0608459695850466
0.041990525357817,-0.0573547074950398
0.0253340158189056,-0.0189391326497602
0.0293537365464782,-0.0514829471448345
0.00553207201118233,-0.0683538425621334
0.0465133561159573,-0.0328474551879549
0.00767344549161543,-0.0294068440534101
0.021419517037522,-0.010164789314839
0.00430780770161158,-0.0429958366840581
0.0731010976624303,0.0276172309983958
-0.0136819391082399,0.0190307058208524
0.0068919912952033,0.0372367783535338
-0.124825173979218,-0.0344487272835448
-0.0392706246652287,0.0320482929550638
-0.00157476680980893,0.0104199041781852
-0.0769706453520351,-0.0317192418483017
-0.0376670252987082,0.0462012345164815
-0.0235952145824455,0.0648975105622429
-0.0240009263521033,0.0299049779005212
-0.0192328597347177,-0.0112447713425271
-0.0510631788117837,0.0245317445531477
-0.0578448084744596,0.0324194559584932
