"Axis.1","Axis.2"
-0.0615247199918484,0.018278253193992
-0.0318709002476202,-0.00212398301048953
-0.00789099778079772,0.00597199532374443
-0.00120249071588559,-0.0356961389718431
0.0413584312174628,-0.0236880612111246
0.0348080475983581,0.031511133263639
0.0209839889173579,0.0529899474442488
-0.00313392045764793,0.0740031089767699
0.00134889164400688,0.0391887931614027
0.053054851072871,0.00996777761915271
0.0491581147216018,-0.00517287172614445
0.0696213234930048,0.0638139228898279
0.0200564074940789,-0.0427167127079177
0.0468762711839922,-0.025693755375927
-0.0499961034775562,-0.0639999906182233
0.0413709423760274,-0.0554459693719722
0.0232079069402009,-0.0174019364871636
0.0282943759272271,-0.0502060317210904
0.0040654337313108,-0.0724399351790113
0.0498653874410633,-0.0349357619655773
0.00874409234503778,-0.0314706743971355
0.0221703342377743,-0.0107554662444403
0.00470885324000276,-0.0463436229268707
0.0797835297675795,0.0266321709084054
-0.0132835368302283,0.0172751191056024
0.0113527915153684,0.0376343980538297
-0.124809282216321,-0.0355208424600296
-0.0369091096046391,0.0284586251519758
0.00160651179805982,0.0114184377070529
-0.0754432057847867,-0.0324071422582155
-0.0357924687462169,0.0425915674521418
-0.0252873402113984,0.0613638292287393
-0.0221767820351536,0.0268217456822216
-0.017705765493033,-0.0126810113179303
-0.0498850205688137,0.0198842982268381
-0.05552484250044,0.0308947845615221
