"Axis.1","Axis.2"
-0.0556194138782567,0.0187597455037478
-0.027780520384976,-0.00107111446513809
-0.00465089560195248,0.00551903101068788
0.00245979579739284,-0.0374283144163467
0.0448255270829094,-0.0259484282146139
0.0375056428676073,0.0310781660070112
0.0228391964447688,0.0509815665377347
-0.00439660665486228,0.0568169960235777
0.00391476104229491,0.030536620430779
0.0563427811224076,0.00921422426917625
0.0469573491361552,-0.00777736347638661
0.0715662497360472,0.0620496060558038
0.0234628453806542,-0.0434068725754873
0.0513682995110032,-0.0274457626396373
-0.0466448138455271,-0.0611541037293347
0.0429245936574548,-0.0575209510286614
0.0263449956005661,-0.0191852505687
0.0303518865145748,-0.0516493923868697
0.0044436314334807,-0.068101253201616
0.0455702445657749,-0.0327031929837528
0.00661661359825849,-0.0291636147245204
0.0203738621763848,-0.00983755844352335
0.003283283028395,-0.0426642566603976
0.0721730954304954,0.0279653938983865
-0.0147966552413414,0.0193034627172806
0.00585177400939296,0.037538220587265
-0.125635047804065,-0.0341232831309401
-0.0401769607366862,0.0322852866291558
-0.00263279554986166,0.0106215714720336
-0.0778374152095742,-0.0314158788139961
-0.0385558494009748,0.0463954979854024
-0.0246170285986065,0.065027528962855
-0.0249815869168619,0.0301388258303527
-0.0201968956501493,-0.0110389366873606
-0.0519230237936251,0.0247622742501414
-0.0587309188686975,0.0326415099758915
