"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,0.451134425429969,0.447492883125161,0.036415423048078,0.493,0.078
1,0.24386476637028,0.236439820299163,0.0742494607111728,0.507,0.078
2,0.226418296154535,0.218919049344137,0.0749924681039736,0.511,0.078
3,0.212741694828942,0.209431649397516,0.0331004543142641,0.511,0.078
4,0.20911777710735,0.203398073346123,0.0571970376122777,0.49,0.078
5,0.206330301921301,0.201619169056407,0.0471113286489321,0.466,0.078
6,0.204111922417577,0.200703010309198,0.0340891210837875,0.406,0.078
7,0.203327985415624,0.200284705093151,0.0304328032247293,0.436,0.078
8,0.200556797757877,0.199885464996488,0.00671332761388356,0.399,0.078
9,0.203691838766246,0.199669314582002,0.0402252418424485,0.376,0.078
10,0.201278768475293,0.19951423959465,0.0176452888064301,0.363,0.078
11,0.200957595620707,0.199543963933567,0.0141363168714045,0.348,0.078
12,0.200041908350172,0.199561432798932,0.00480475551240448,0.346,0.078
13,0.20043750447311,0.199663089081797,0.00774415391313402,0.324,0.078
14,0.200159169783,0.199805196765096,0.00353973017904227,0.275,0.078
15,0.203435860567003,0.200028028667283,0.0340783189971998,0.312,0.078
16,0.205729619178982,0.200198770430411,0.0553084874857072,0.28,0.078
17,0.20587530148221,0.200414329483958,0.0546097199825151,0.263,0.078
18,0.202624735890377,0.200567523579632,0.0205721231074511,0.23,0.078
19,0.213453713556995,0.200801761554703,0.126519520022922,0.259,0.078
20,0.203255965036317,0.20101051729587,0.0224544774044713,0.243,0.078
21,0.205132854411766,0.201222733569331,0.0391012084243479,0.24,0.078
22,0.206124603262937,0.201402825566731,0.0472177769620627,0.247,0.078
23,0.206107499953498,0.201578855852561,0.0452864410093714,0.222,0.078
24,0.211728698136477,0.201772715405947,0.0995598273053042,0.192,0.078
25,0.208489659767828,0.201972898718639,0.0651676104918824,0.229,0.078
26,0.210957465595429,0.202124576750811,0.0883288884461822,0.193,0.078
27,0.206612645553006,0.202289239737578,0.0432340581542823,0.204,0.078
28,0.207440306512719,0.202460852826553,0.0497945368616621,0.206,0.078
29,0.208996579067098,0.202635225364608,0.0636135370248941,0.2,0.078
30,0.215804749266187,0.202792853151229,0.130118961149582,0.179,0.078
31,0.212667150224591,0.202934243999332,0.0973290622525878,0.187,0.078
32,0.211449187952924,0.203097145973181,0.0835204197974335,0.189,0.078
33,0.213384219052867,0.203257674482163,0.101265445707045,0.176,0.078
34,0.216082681129258,0.203414832016955,0.126678491123027,0.195,0.078
35,0.216810374743183,0.203596044739428,0.132143300037552,0.189,0.078
36,0.217200156312905,0.203801718789843,0.133984375230613,0.168,0.078
37,0.213511372811316,0.203965836309138,0.0954553650217789,0.159,0.078
38,0.221074816006887,0.204216398707387,0.168584172994993,0.152,0.078
39,0.217189505972405,0.204345194715695,0.128443112567095,0.161,0.078
40,0.217943873065972,0.204499986087219,0.134438869787531,0.161,0.078
41,0.217039371772353,0.204699341449194,0.123400303231585,0.162,0.078
42,0.223260437615289,0.204817089631635,0.184433479836533,0.162,0.078
43,0.213078500924841,0.204945801631794,0.0813269929304727,0.152,0.078
44,0.220507762849644,0.205072769279249,0.154349935703957,0.171,0.078
45,0.224475595549528,0.205166509979952,0.193090855695757,0.154,0.078
46,0.216575073289586,0.205256874924054,0.113181983655315,0.142,0.078
47,0.214206269079707,0.205400137453681,0.0880613162602601,0.137,0.078
48,0.221753490883942,0.205475366038026,0.16278124845916,0.153,0.078
49,0.22185575700284,0.205554102633492,0.163016543693478,0.151,0.078
50,0.220125654125195,0.205604595201569,0.145210589236263,0.122,0.078
