"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,30.8423537993493,23.2745582690327,50.4519702021105,0.66,0.002
1,26.6874397454499,16.6006359942906,67.2453583410622,0.611,0.002
2,24.8459756387839,15.9052287946861,59.6049789606523,0.504,0.002
3,25.4224421826857,15.6544662450822,65.1198395840235,0.477,0.002
4,24.6731552546189,15.5666194054702,60.7102389943248,0.413,0.002
5,22.5504111613209,15.530163177355,46.8016532264391,0.399,0.002
6,23.5293246860387,15.508629434383,53.4713016777049,0.374,0.002
7,28.4799413818377,15.5215296839279,86.3894113193982,0.37,0.002
8,24.3532436349558,15.584080803342,58.4610855440919,0.307,0.002
9,23.6682067661239,15.5585853322993,54.0641428921644,0.285,0.002
10,25.1745583596267,15.5665070820264,64.053675184002,0.285,0.002
11,22.2243145865025,15.5959933965863,44.1888079327751,0.251,0.002
12,23.9422072333516,15.5942939631642,55.6527551345828,0.231,0.002
13,23.1784502953005,15.6378133113876,50.2709132260863,0.215,0.002
14,23.0891185725846,15.6691247884941,49.4666252272701,0.207,0.002
15,21.8823739627701,15.7081916893076,41.1612151564167,0.16,0.002
16,24.6567409030359,15.7406683889946,59.4404834269419,0.168,0.002
17,21.1298108409145,15.8071831855707,35.4841843689586,0.155,0.002
18,24.1440454758373,15.8225995206247,55.4763063680839,0.144,0.002
19,21.401330624183,15.8871318687945,36.7613250359237,0.128,0.002
20,21.3665929908171,15.9066092864465,36.3998913624712,0.122,0.002
21,26.1116508597617,15.9433706026613,67.7885350473365,0.107,0.002
22,22.5282074777246,16.0268125281829,43.3426329969452,0.1,0.002
23,25.3782325008207,16.0369628276227,62.2751311546537,0.099,0.002
24,21.2108876644315,16.1041210375424,34.0451108459271,0.096,0.002
25,22.0789562472596,16.1089034637639,39.8003518899713,0.094,0.002
26,25.8797396143774,16.1509601062014,64.8585300545069,0.095,0.002
27,25.2816826408629,16.2279123503354,60.3584686035165,0.065,0.002
28,21.3547754816854,16.2678933034371,33.9125478549888,0.065,0.002
29,25.5259113160951,16.2722065867484,61.6913648623116,0.063,0.002
30,20.4233296466721,16.3469222797724,27.1760491126646,0.068,0.002
31,20.1311395968,16.3410556931601,25.2672260242658,0.068,0.002
32,20.8987213976671,16.3676944921809,30.2068460365748,0.054,0.002
33,25.5183276168897,16.4021044489259,60.7748211197588,0.054,0.002
34,20.1091841290201,16.4789802860249,24.2013589533012,0.055,0.002
35,19.8333205715814,16.4678081978571,22.4367491581622,0.057,0.002
36,20.2551431140002,16.4894267740485,25.1047755996776,0.061,0.002
37,21.5188071122896,16.5153069390929,33.3566678213112,0.05,0.002
38,18.8690232274063,16.5491872673443,15.4655730670799,0.048,0.002
39,23.2942019765756,16.5546663725633,44.9302373600821,0.037,0.002
40,19.9535865090194,16.6092398652995,22.2956442914658,0.036,0.002
41,20.0303631109082,16.6090370024756,22.8088407228837,0.032,0.002
42,22.987083212068,16.6270456801794,42.400250212591,0.039,0.002
43,21.0174447503576,16.6710824996696,28.9757483379202,0.041,0.002
44,21.2024262610243,16.6784070020127,30.1601283934108,0.046,0.002
45,20.3236668982436,16.6976762968228,24.1732706761389,0.051,0.002
46,25.2755310163267,16.7077729066975,57.1183873975279,0.05,0.002
47,20.3303519764485,16.7722508777572,23.7206739912753,0.042,0.002
48,20.5841050693046,16.7508427376306,25.5550822111601,0.026,0.002
49,21.7884832069719,16.7632167463281,33.5017764042919,0.041,0.002
50,22.6434836677643,16.7853838950182,39.0539984849746,0.049,0.002
