"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,32.2419820193941,23.2745582690327,44.837118751807,0.641,0.006
1,27.8385882719286,16.6370081961597,56.0079003788442,0.563,0.006
2,26.1714582422491,15.9714398966248,51.0000917281212,0.486,0.006
3,28.0211997742727,15.7636110435188,61.2879436537697,0.427,0.006
4,29.1692658016782,15.7420617752601,67.1360201320902,0.33,0.006
5,25.2527122853249,15.787046860526,47.3283271239944,0.297,0.006
6,26.1424204467677,15.8078019573119,51.6730924472788,0.233,0.006
7,25.652432010623,15.8978662650523,48.7728287278533,0.193,0.006
8,23.0075323997529,15.98601488314,35.1075875830645,0.168,0.006
9,30.5131816153642,16.0561101548109,72.2853573027663,0.134,0.006
10,23.5480016435384,16.2541855033641,36.4690807008713,0.121,0.006
11,23.8925377276685,16.3134499001562,37.8954391375619,0.097,0.006
12,22.1972823494279,16.4658109833573,28.657356830353,0.087,0.006
13,23.9087751119323,16.6097076515982,36.4953373016706,0.068,0.006
14,24.7277721230799,16.7920221514889,39.678749857955,0.032,0.006
15,23.8698643138176,16.980010205911,34.4492705395329,0.043,0.006
16,22.5850953986821,17.1584053890298,27.1334500482618,0.03,0.006
17,24.2931467269632,17.3365999348907,34.7827339603624,0.023,0.006
18,20.3285921861207,17.5516826532796,13.8845476642056,0.016,0.006
