"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,36.8149964635447,23.2745582690327,54.1617527780479,0.652,0.004
1,30.6125159145855,16.7279280702552,55.5383513773213,0.525,0.004
2,29.0920443381453,16.0792855072331,52.0510353236487,0.43,0.004
3,32.0335223871708,15.9420894996667,64.3657315500166,0.34,0.004
4,30.7576905295855,16.0364203317365,58.8850807913963,0.272,0.004
5,33.1479954161493,16.1703062082113,67.9107568317521,0.206,0.004
6,24.752198303724,16.426911020127,33.3011491343881,0.129,0.004
7,25.9429650041405,16.5779219096634,37.4601723779083,0.1,0.004
8,25.0408383114239,16.8681603528099,32.6907118344563,0.058,0.004
9,26.0495433209822,17.2071981317935,35.369380756755,0.03,0.004
10,21.5726749500517,17.635195105354,15.7499193787908,0.019,0.004
11,24.3418205370932,18.0522601448609,25.1582415689294,0.013,0.004
12,22.0775252170664,18.5801205305794,13.9896187459482,0.008,0.004
13,22.2917087715933,19.124584826446,12.6684957805891,0.005,0.004
