"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,29.1846331242212,23.2745582690327,59.1007485518842,0.633,0.004
1,22.4982409005671,16.5682221867813,59.300187137858,0.626,0.004
2,22.9755482492408,15.8353667228116,71.4018152642912,0.593,0.004
3,21.0290910224882,15.5787827704913,54.5030825199695,0.609,0.004
4,23.769981175372,15.4493303388345,83.2065083653741,0.52,0.004
5,26.1243837714956,15.4104905793992,107.138931920964,0.52,0.004
6,20.1341928579668,15.4008261973282,47.3336666063861,0.506,0.004
7,22.9648015076751,15.3387235206995,76.2607798697555,0.472,0.004
8,21.5314297476719,15.3394976902286,61.9193205744331,0.466,0.004
9,21.1280344100947,15.3184029962873,58.0963141380739,0.458,0.004
10,21.2300887880821,15.3045281215244,59.2556066655779,0.429,0.004
11,25.9690470070079,15.2933622914665,106.756847155413,0.433,0.004
12,20.7236976198511,15.3189468652703,54.0475075458085,0.419,0.004
13,20.8592751614385,15.2709155468713,55.8835961456719,0.378,0.004
14,20.097448675336,15.2638236845575,48.3362499077853,0.357,0.004
15,19.8968878225864,15.256337583367,46.4055023921944,0.382,0.004
16,23.33701923807,15.2549060965424,80.8211314152753,0.352,0.004
17,21.3818740555648,15.27870840249,61.0316565307487,0.353,0.004
18,20.5375991413759,15.271358391148,52.6624075022786,0.305,0.004
19,20.6506346681937,15.2727918028266,53.7784286536711,0.3,0.004
20,21.3976765139416,15.280389414158,61.1728709978363,0.309,0.004
21,21.1458130976911,15.2925096064389,58.5330349125212,0.291,0.004
22,19.7434152116724,15.2991851833326,44.4423002833977,0.298,0.004
23,19.5829306412551,15.2990934856384,42.8383715561671,0.301,0.004
24,20.0182641709552,15.3046735140713,47.1359065688389,0.292,0.004
25,22.5224287365933,15.3129764246465,72.0945231194683,0.283,0.004
26,21.396256931348,15.3350391707223,60.6121776062564,0.269,0.004
27,19.4575051092443,15.3351302322484,41.2237487699591,0.278,0.004
28,20.0863989466675,15.3302035817977,47.5619536486982,0.281,0.004
29,21.4417572417703,15.3374275722789,61.0432966949147,0.295,0.004
30,19.8289613452066,15.3499049203131,44.7905642489353,0.26,0.004
31,25.1184028138051,15.3456057669599,97.7279704684523,0.279,0.004
32,20.6647476559355,15.3880295470117,52.7671810892383,0.214,0.004
33,21.4378658932125,15.3611740586171,60.7669183459547,0.271,0.004
34,20.2183087314926,15.3688725732037,48.4943615828894,0.244,0.004
35,20.6060853746588,15.3653737397497,52.4071163490912,0.264,0.004
36,25.059282154518,15.3705446528437,96.8873750167424,0.254,0.004
37,19.908262521433,15.4089378545219,44.9932466691104,0.233,0.004
38,19.5715019872602,15.3781859215069,41.933160657533,0.232,0.004
39,20.921852085933,15.3788671417291,55.4298494420384,0.217,0.004
40,20.0673077590819,15.3891547985814,46.7815296050046,0.217,0.004
41,21.390831498176,15.3884994876393,60.0233201053662,0.243,0.004
42,21.0884151236014,15.3999921723943,56.8842295120706,0.234,0.004
43,19.4916879680247,15.402841217738,40.8884675028665,0.225,0.004
44,20.0379241144231,15.397622907199,46.403012072241,0.246,0.004
45,24.7264731593176,15.4022084432273,93.2426471609026,0.223,0.004
46,21.4200065571867,15.4392864791145,59.8072007807224,0.234,0.004
47,20.2710241478253,15.4191301753605,48.518939724648,0.227,0.004
48,20.6383565126311,15.4140285821958,52.2432793043535,0.202,0.004
49,20.2598924031975,15.4172531820921,48.4263922110543,0.241,0.004
50,19.4702934900519,15.4167274437243,40.5356604632756,0.226,0.004
