"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,26.2506820277574,23.2745582690327,59.522475174494,0.63,0.008
1,20.1282635056335,16.5360343655382,71.8445828019062,0.661,0.008
2,19.7080821926243,15.8006832418516,78.1479790154532,0.636,0.008
3,18.6384173021097,15.5293932049796,62.1804819426021,0.633,0.008
4,18.2485797110104,15.3990026731,56.9915407582083,0.623,0.008
5,18.9539103728253,15.3341245037013,72.3957173824803,0.612,0.008
6,19.2025992394394,15.2980750248711,78.0904842913651,0.592,0.008
7,19.0837547292114,15.2724109382024,76.2268758201797,0.63,0.008
8,18.3825059974231,15.251316816742,62.6237836136226,0.604,0.008
9,19.0824751708141,15.2317697850544,77.0141077151941,0.57,0.008
10,17.6845000705671,15.219009797475,49.3098054618432,0.564,0.008
11,17.749014045416,15.2017620661354,50.9450395856114,0.557,0.008
12,17.505063747386,15.1894674718972,46.3119255097761,0.553,0.008
13,17.502584198191,15.1761439039559,46.5288058847035,0.564,0.008
14,18.7102794308859,15.1621315127875,70.9629583619664,0.542,0.008
15,17.9636204746613,15.1510067236077,56.2522750210723,0.538,0.008
16,18.2727179302548,15.1356084027123,62.7421905508498,0.56,0.008
17,18.5077487500961,15.1252292870984,67.6503892599555,0.524,0.008
18,18.188669891473,15.1170501654854,61.4323945197536,0.53,0.008
19,18.0656175653198,15.1089927247341,59.1324968117155,0.497,0.008
20,17.5552896401611,15.1029064267182,49.0476642688582,0.508,0.008
21,17.6972373756572,15.0974747430726,51.9952526516921,0.502,0.008
22,18.0804004659349,15.0952109650149,59.7037900183996,0.503,0.008
23,17.5401020430895,15.0949074303014,48.9038922557635,0.505,0.008
24,17.9170308660967,15.093054632625,56.4795246694333,0.506,0.008
25,17.5598693958833,15.0940416961228,49.3165539952107,0.493,0.008
26,18.1883740336747,15.0935619583823,61.8962415058476,0.508,0.008
27,18.1723085658665,15.0958467788057,61.5292357412153,0.499,0.008
28,17.6845817061385,15.0966308992301,51.7590161381678,0.467,0.008
29,18.4607089626993,15.0961001817942,67.2921756181009,0.485,0.008
30,18.9889274837447,15.0990770477383,77.7970087201285,0.457,0.008
31,17.8438713285058,15.1018253687637,54.8409191948412,0.475,0.008
32,18.7487588195212,15.0990812332883,72.9935517246579,0.468,0.008
33,17.5982561430881,15.1024830258166,49.9154623454302,0.467,0.008
34,17.9399593859413,15.0997979905824,56.8032279071794,0.48,0.008
35,17.8421629072949,15.1011352156722,54.820553832455,0.464,0.008
36,17.9135315838834,15.1013850791383,56.2429300949002,0.455,0.008
37,17.8641143299137,15.1020483596259,55.2413194057567,0.492,0.008
38,18.1786603358385,15.1023713131927,61.5257804529174,0.453,0.008
39,17.6128864076493,15.1037048257751,50.1836316374834,0.465,0.008
40,17.9637959875231,15.1025984576677,57.2239505971082,0.433,0.008
41,17.7924838745392,15.1038343697152,53.7729900964788,0.423,0.008
42,18.4203764086027,15.10374212097,66.3326857526548,0.451,0.008
43,18.0585218751402,15.1059255426875,59.0519266490551,0.452,0.008
44,17.6930928216554,15.1052742924301,51.7563705845071,0.464,0.008
45,18.589159709507,15.1045666209842,69.6918617704561,0.462,0.008
46,17.7479620479095,15.1074708940904,52.8098230763827,0.461,0.008
47,18.0585958253793,15.1053705348353,59.0645058108799,0.45,0.008
48,18.3586731671387,15.106409955695,65.0452642288746,0.457,0.008
49,17.7232408343831,15.1076045130085,52.3127264274923,0.445,0.008
50,19.0257696350743,15.1060729034566,78.3939346323523,0.438,0.008
