"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,91.4722997102331,70.2279422925619,106.221787088356,0.758,0.024
1,112.138823911578,25.3738750488523,433.824744313626,0.986,0.024
2,119.409423155768,23.4704919245428,479.694656156128,0.977,0.024
3,118.636807137739,22.7161377378307,479.603346999539,0.951,0.024
4,105.895173054409,22.330830812695,417.82171120857,0.921,0.024
5,132.961012150213,22.0811186486254,554.399467507939,0.872,0.024
6,128.193855677495,21.8921545739871,531.508505517541,0.835,0.024
7,101.240960553169,21.7450850645882,397.479377442903,0.765,0.024
8,114.683323328478,21.6277683839874,465.277774722455,0.681,0.024
9,102.861789083097,21.5304157666124,406.656866582425,0.604,0.024
10,96.1865312775525,21.4412690122156,373.726311326684,0.502,0.024
11,96.6406237219009,21.3594357633773,376.405939792618,0.445,0.024
12,94.0524827573828,21.2871374569366,363.826726502231,0.344,0.024
13,89.6163503851441,21.2228307848362,341.96759800154,0.225,0.024
14,54.3657359631203,21.1673123246183,165.99211819251,0.144,0.024
15,50.456991583174,21.1207906214447,146.681004808647,0.094,0.024
16,35.3289602199036,21.0871435320135,71.2090834394506,0.052,0.024
17,28.8450329749585,21.0660236725654,38.8950465119656,0.022,0.024
