"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,112.274626868623,70.2279422925619,84.0933691521226,0.782,0.025
1,259.564022994881,25.4087487943861,468.31054840099,0.968,0.025
2,248.337747040592,23.4970882045522,449.68131767208,0.964,0.025
3,272.278289380703,22.7366978015316,499.083183158342,0.945,0.025
4,237.566154479095,22.3520589089051,430.428191140381,0.903,0.025
5,218.957397080981,22.1007565518632,393.713281058236,0.819,0.025
6,186.861771769788,21.9167174753701,329.890108588835,0.639,0.025
7,160.537172975469,21.794739066573,277.484867817792,0.411,0.025
8,109.920091526598,21.7309915746134,176.378199903969,0.176,0.025
9,55.1324954468797,21.7148997978103,66.8351912981388,0.038,0.025
