"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,218.430790005929,179.32366315475,195.535634255896,0.795,0.022
1,278.496563357397,64.7561261072233,1068.70218625087,0.661,0.022
2,240.949158392587,59.4037644580301,907.726969672785,0.583,0.022
3,239.434753780747,57.1611198299727,911.368169753869,0.501,0.022
4,224.991752058407,55.9991010349472,844.963255117302,0.408,0.022
5,202.185274978374,55.2992923940881,734.429912921428,0.29,0.022
6,183.271252206537,54.81014025852,642.305559740085,0.212,0.022
7,149.764721444138,54.4352571379298,476.647321531043,0.126,0.022
8,139.221977114345,54.1306528807723,425.456621167866,0.091,0.022
9,69.9029322069104,53.886162443794,80.0838488155823,0.042,0.022
10,69.8641545359923,53.6867387383709,80.8870789881071,0.022,0.022
