"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,34.0201210571065,33.4219065267036,29.910726520149,0.687,0.078
1,14.5193314079995,12.0651329675779,122.709922021083,0.626,0.078
2,14.0175822316994,11.1672364200264,142.517290583647,0.629,0.078
3,13.5671490970565,10.8272886539199,136.993022156828,0.66,0.078
4,13.2346540940228,10.6364252202415,129.911443689068,0.641,0.078
5,13.128095101037,10.5071717555207,131.046167275818,0.627,0.078
6,13.072662498714,10.404605124731,133.40286869915,0.665,0.078
7,13.0562243583089,10.3192287253363,136.849781648627,0.681,0.078
8,12.7914514031712,10.2482790663449,127.158616841315,0.683,0.078
9,12.7750681301535,10.187561684418,129.375322286778,0.656,0.078
10,12.9171692431739,10.1367009511471,139.02341460134,0.675,0.078
11,12.5471752635131,10.0916857338149,122.774476484911,0.695,0.078
12,13.2433180677489,10.0530033124015,159.515737767369,0.676,0.078
13,12.8964076349422,10.0193232611569,143.854218689267,0.692,0.078
14,12.6212525796758,9.98727739359933,131.698759303821,0.658,0.078
15,12.8540859328911,9.95840565493752,144.78401389768,0.679,0.078
16,12.6752716192268,9.93239145093973,137.144008414354,0.694,0.078
17,12.575306018009,9.90812233703766,133.359184048569,0.749,0.078
18,13.3946323195072,9.88566011407032,175.448610271844,0.721,0.078
19,12.9534288279414,9.8654485574543,154.399013524353,0.731,0.078
20,13.2426373039041,9.84737977585993,169.762876402206,0.708,0.078
21,12.6322755631514,9.83088958637629,140.069298838758,0.744,0.078
22,12.8946186039606,9.81555683831395,153.953088282334,0.765,0.078
23,12.7282904753976,9.80146242601107,146.341402469328,0.769,0.078
24,12.8806332986755,9.78870836620508,154.59624662352,0.788,0.078
25,12.6494733429796,9.77705024778633,143.621154759662,0.753,0.078
26,12.5524580891065,9.76595528829724,139.325140040461,0.779,0.078
27,12.76753314609,9.7551301123861,150.620151685193,0.794,0.078
28,12.8100354931087,9.74469417377793,153.267065966541,0.81,0.078
29,12.7732401070355,9.73477090402297,151.923460150627,0.774,0.078
30,12.850921572892,9.72534614880722,156.27877120424,0.806,0.078
31,12.6272752446301,9.71641327195628,145.543098633693,0.798,0.078
32,12.3438260773519,9.70794828753419,131.793889490885,0.817,0.078
33,12.5988131464115,9.6996681998961,144.957247325771,0.826,0.078
34,12.5519753895126,9.69135484539412,143.031027205926,0.825,0.078
35,12.7660569729632,9.68384560347653,154.110568474336,0.811,0.078
36,12.6096534339264,9.67783773094346,146.590785149149,0.825,0.078
37,12.6507428102581,9.67295478762271,148.889401131771,0.826,0.078
38,12.5248687656216,9.66825106534075,142.830885014044,0.839,0.078
39,12.8990526571801,9.66303540643482,161.800862537264,0.858,0.078
40,12.5431052899539,9.65810470331183,144.250029332104,0.835,0.078
41,12.4688976489675,9.65364232818174,140.762766039289,0.832,0.078
42,12.542833029924,9.64954410258797,144.664446366802,0.838,0.078
43,12.8919555601905,9.64577198380252,162.309178819398,0.844,0.078
44,13.0047239638657,9.64234492495375,168.118951945599,0.821,0.078
45,12.9366540050666,9.63925426954072,164.869986776296,0.837,0.078
46,12.6261046189554,9.63644964672929,149.482748611308,0.857,0.078
47,12.7082339225773,9.63384747755915,153.719322250906,0.819,0.078
48,12.6374104501833,9.63135930116337,150.302557450996,0.854,0.078
49,12.8602172345393,9.62889082737838,161.566320358044,0.833,0.078
50,12.5994108024275,9.62638913351154,148.651083445798,0.849,0.078
