"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,90.7252586605741,70.2279422925619,81.9892654720489,0.754,0.026
1,143.971679635189,25.3758891462571,474.383161955726,0.98,0.026
2,135.962776987023,23.4743067945257,449.95388076999,0.985,0.026
3,135.176999504755,22.7179820216337,449.836069932485,0.948,0.026
4,138.966191423961,22.3322219077299,466.535878064924,0.918,0.026
5,129.540101132748,22.083301270971,429.82719944711,0.877,0.026
6,124.099807034701,21.8925773482125,408.828918745953,0.839,0.026
7,127.930774510897,21.7465472979522,424.736908851778,0.734,0.026
8,123.560179703086,21.6337965840087,407.705532476308,0.63,0.026
9,115.688768324379,21.5388275265027,376.599763191504,0.518,0.026
10,114.026584568298,21.4534832755764,370.292405170885,0.383,0.026
11,81.4894181381997,21.3778593010505,240.446235348597,0.266,0.026
12,75.5260987807963,21.3134398548585,216.850635703751,0.157,0.026
13,46.0228500686722,21.2634098754464,99.0377607729031,0.08,0.026
14,23.1662561681981,21.2269765221196,7.75711858431399,0.032,0.026
