"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,207.738117521067,179.32366315475,189.429695775445,0.793,0.02
1,216.132932759227,64.7522445026481,1009.20458837719,0.681,0.02
2,198.758506408884,59.4009488824345,929.050383509661,0.626,0.02
3,209.005542489182,57.1571666222669,1012.32250577944,0.551,0.02
4,190.872338695229,55.9914351221029,899.206023820842,0.486,0.02
5,164.513249071951,55.2848418490498,728.189381486007,0.444,0.02
6,170.625372667522,54.7846158576155,772.271712066047,0.36,0.02
7,173.413662990987,54.3953714300544,793.45527707288,0.305,0.02
8,166.524612587365,54.074862384002,749.665001355753,0.245,0.02
9,140.014248587606,53.8108945467722,574.689026938893,0.224,0.02
10,158.292279201596,53.58717460349,698.034030654038,0.171,0.02
11,131.877427510662,53.3902468117836,523.247871325857,0.146,0.02
12,110.649250647502,53.2202719766872,382.85985780543,0.094,0.02
13,130.398089862926,53.0729607437446,515.500860794541,0.08,0.02
14,80.6899422848911,52.9418269631167,184.987435478496,0.051,0.02
15,54.7634468605346,52.8253878958781,12.9203930977106,0.038,0.02
