"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,16.1040752769877,11.486892801325,30.7812165044181,0.689,0.036
1,21.4231312406939,5.07013792069527,109.019955466658,0.76,0.036
2,19.176081269241,4.69595781146049,96.5341563852032,0.767,0.036
3,18.3634475412686,4.47632739528951,92.5808009731937,0.768,0.036
4,19.6286783821522,4.35391597116367,101.83174940659,0.697,0.036
5,19.1777422333986,4.28819790055319,99.2636288856363,0.652,0.036
6,17.1384034834337,4.24509237098414,85.9554074163305,0.549,0.036
7,15.8141404202286,4.20395699042492,77.4012228653578,0.504,0.036
8,14.9638200684271,4.16488759782622,71.992883137339,0.42,0.036
9,13.6301068354027,4.1307457315747,63.3290740255198,0.325,0.036
10,14.1507437638647,4.10981113681766,66.9395508469802,0.251,0.036
11,11.4514487154173,4.09234322287364,49.0607032836241,0.216,0.036
12,9.16155838127612,4.0754366832379,33.9074779869215,0.159,0.036
13,8.45929619727501,4.06508872614416,29.2947164742056,0.141,0.036
14,8.0065921741579,4.06374242510038,26.2856649937168,0.085,0.036
15,6.91061190035739,4.06817201539654,18.9495992330723,0.052,0.036
16,7.3918140728744,4.07274021171992,22.1271590743632,0.045,0.036
