"epoch","obj","obj_mds","obj_confr","p_z","p_0"
0,76.7844044532693,70.2279422925619,81.9557770088424,0.769,0.024
1,60.7157371404497,25.3570666507581,441.983381121145,0.981,0.024
2,59.4486764675655,23.4646022194015,449.800928102049,0.975,0.024
3,54.2965569070735,22.7123839931556,394.802161423974,0.952,0.024
4,54.9556255797564,22.3282693632075,407.841952706861,0.929,0.024
5,56.647764286049,22.0800830137708,432.096015903478,0.904,0.024
6,55.9352644539554,21.8907854575804,425.555987454688,0.867,0.024
7,59.2602846659356,21.7424877920732,468.97246092328,0.85,0.024
8,56.6057501786905,21.6255157823341,437.252929954456,0.823,0.024
9,58.0277525449858,21.5250766288742,456.283448951395,0.796,0.024
10,53.8541404535349,21.4331379005265,405.262531912605,0.766,0.024
11,58.2487902253618,21.3481670360745,461.257789866092,0.726,0.024
12,54.971653724105,21.2716505279492,421.250039951947,0.704,0.024
13,57.8484092784582,21.2023581937085,458.075638559371,0.658,0.024
14,51.6310938007762,21.1378917715604,381.165025365198,0.637,0.024
15,48.7316247787497,21.0797602097823,345.648307112092,0.634,0.024
16,51.7043910745917,21.0267146573591,383.470955215407,0.578,0.024
17,51.7489459953311,20.9785802745891,384.629571509275,0.546,0.024
18,56.7166092018627,20.9355876462631,447.262769444996,0.497,0.024
19,54.2540108963868,20.8980319727153,416.949736545893,0.482,0.024
20,48.585814263111,20.8639873101156,346.522836912442,0.434,0.024
21,47.9536230490403,20.8331246516512,339.006229967364,0.408,0.024
22,45.9819636688332,20.8043594327637,314.720052950869,0.382,0.024
23,49.3380835098833,20.7769639739222,357.013994199514,0.308,0.024
24,46.5332691271429,20.7509707188073,322.278730104196,0.302,0.024
25,44.3184717614437,20.7276106564815,294.885763812027,0.279,0.024
26,39.8345228240118,20.7057733255021,239.109368731371,0.25,0.024
27,44.7355796072186,20.6856652284328,300.623929734822,0.241,0.024
28,44.1082290187532,20.6673755701672,293.010668107326,0.212,0.024
29,40.4135440739256,20.650573080574,247.037137416895,0.197,0.024
30,38.6117984607516,20.6343135297958,224.718561636947,0.172,0.024
31,46.1524545712276,20.6183225195158,319.176650646397,0.153,0.024
32,34.8018101377798,20.6037583889702,177.47564686012,0.165,0.024
33,37.5059301093362,20.589392979792,211.456714119303,0.129,0.024
34,31.7944758329652,20.5755105501214,140.237066035547,0.137,0.024
35,35.6741489284405,20.562600402453,188.894356574844,0.132,0.024
36,31.2593960742658,20.5512849680625,133.851388827541,0.103,0.024
37,33.5810770444985,20.5414991941224,162.994723129701,0.089,0.024
38,32.5562598897776,20.5331072597451,150.289407875406,0.084,0.024
39,30.2227398494371,20.5257275546463,121.212653684885,0.078,0.024
40,29.3850709905639,20.5188692244911,110.82752207591,0.065,0.024
