epoch,obj,obj_mds,obj_confr,p_z,p_0
0,54.81845145,33.42190653,28.52872656,0.655,0.076
1,82.14828111,12.13922439,93.34540896,0.471,0.076
2,36.17613121,11.26473059,33.21520082,0.136,0.076
3,138.6209546,11.05860792,170.0831289,0.002,0.076
