epoch,obj,obj_mds,obj_confr,p_z,p_0
0,52.67408177,33.42190653,27.50310749,0.667,0.085
1,96.68162671,12.13104519,120.786545,0.477,0.085
2,35.59639765,11.25950583,34.76698831,0.176,0.085
3,104.2747562,11.02485028,133.2141513,0.01,0.085
