"Dim1","Dim2"
-0.275840614714486,0.0537437556780621
-0.425340769337885,0.0751200071468163
-0.0314766698580341,-0.161245048078493
0.0583515772753221,-0.257981789672048
-0.135894002714302,-0.136047562847109
0.101364978311291,0.0289982534723509
-0.239506660362416,-0.236642027572837
0.120697035118938,0.148322944221606
0.139055507612964,0.0688517584339555
-0.335802537565687,-0.0336765425503622
-0.251022135429791,0.0373643872138855
0.115479348142135,0.195922775010468
0.0910189094992916,0.123142590534021
0.0407389159304093,0.0917599129829316
-0.175224783376484,-0.36252112561196
0.382495177092273,-0.265294827090916
-0.126029314087202,-0.220257780290246
0.0659525741727863,0.181828670733799
-0.149605879669401,0.0659181435808293
0.132709810043869,-0.193002780013911
0.108450098588403,0.123929018385119
-0.229803308495595,-0.0629651201045593
0.218428087019654,-0.168388466027058
0.0996952012461936,0.224555354444126
0.248408766837167,0.110059818514823
-0.135567961334936,0.293385656195015
0.18427665846816,-0.14052582276853
-0.0344098694406054,0.0594212875087133
0.121578935858577,-0.134956825220075
0.152165384734954,-0.105602204692579
0.104507549580278,-0.2594366700056
0.0244289553578895,0.0459554667158511
-0.109578939155504,0.0893061544126836
-0.0574451957800886,0.152117583148511
-0.227171890655656,0.239510039143876
0.110730806048677,-0.124901527984347
-0.0911710458190246,-0.000681151055177922
0.137449334072244,-0.0127342013862254
0.220232455821129,0.0422990963247872
-0.209504827946405,-0.05219332153761
0.0950275021751915,0.319940003260921
-0.0735513497753295,-0.196727666377003
-0.0477072900669155,-0.286158808014943
0.21993028058366,-0.158395927153131
0.405345979775777,0.102847219329131
0.237450552198309,-0.216227427325591
-0.16904147771953,-0.0037663957860857
-0.170615429878121,0.149450075364842
-0.0187644617684007,0.0535579388061289
-0.366128751419453,0.0068468018778798
-0.0266677285476101,0.00307986196855476
0.0741544999484756,0.0614343061332697
-0.0823598672076624,0.177708289349414
0.188483410383051,-0.0956381872111808
0.345329450001399,0.164309403888887
0.220218992583792,-0.155159071727145
-0.236848403536392,-0.148040319610015
-0.345239891017574,-0.0303532031518229
0.0484731555489862,0.00150553932099509
0.125535638233091,0.00968472893888227
0.185604007930809,-0.103589276371668
-0.140145458573862,0.0511796220115387
0.0657291772193957,0.129917239033777
-0.125272772629839,0.0116090237666087
-0.28837440032381,-0.0645181736352937
0.182661273153124,-0.129647868602226
-0.0913870116490377,0.30342196920288
0.0781193972805993,0.134126327430828
-0.020932725050942,-0.133376513927241
-0.0739987996589333,-0.16643748506886
0.0185911996815882,0.308176461417182
-0.33940315744857,-0.0392052823482419
-0.268630385763219,-0.185397751703727
0.0684326932369566,0.205731200751827
0.0293137943714202,-0.114147744083352
-0.0900826606243965,-0.0202490969616244
0.107666410253094,0.0261922170460978
-0.00303587733819253,-0.234911738014694
0.319500746278076,0.261445709205158
0.213404208593108,-0.313433550959449
-0.0734611290415449,0.0543498616789189
0.124091630711312,0.090594955643596
0.0892095993905422,0.00940501416954288
0.375659493937402,-0.23164410428991
0.106111090131243,0.157144996918773
0.13975526453372,-0.0836789337772794
-0.119038524983,0.0139229534982599
0.125561663569917,0.159055742981834
0.0131159856299041,0.179960120302568
0.108103572128566,0.211414024455084
-0.31573450322628,-0.0761836966480734
-0.0180885734058995,0.101285474169709
-0.290976433519811,0.085352507753351
-0.255879019641384,-0.247427189461823
0.129144682796786,0.284297381515123
-0.139037487057015,0.123265335389301
0.00554048960645244,0.174918314391713
0.0419398814507447,0.0813916517425832
-0.293436888936697,-0.0353232848354637
0.258815075403827,-0.261341454961907
