"Dim1","Dim2"
-0.0761614500414518,-0.0416528569822331
-0.0396966286563231,-0.0243063320893209
-0.0292424028731712,-0.0059296315121817
0.0212702035624936,-0.0408545168174508
0.0512780936741194,0.00724866528092013
-0.0560881179028214,0.0421412898192127
-0.0709790380595393,0.0571955270533672
-0.0620432569189144,0.0112446560257647
-0.0948557083473356,0.020672648250211
0.0293786427270512,0.0499675074778637
0.102459494552398,0.0177531781332954
-0.027312252079091,0.0747401387288187
0.0606314093667202,-0.0273157907526846
0.0696750958738785,0.0158461151665961
-0.0140964814560967,-0.0843029259309503
0.0930533710624948,-0.0165689685227207
0.0401117174003708,0.00245571633561838
0.0642303228912025,-0.0282870142105748
0.0867894922165096,0.00477813966940102
0.0827985131024656,0.01342191583989
0.0528040078189593,-0.0120700048268231
0.0400334680226252,0.00594043001219385
0.0794681440358156,0.00525518644294786
0.0370638660273848,0.0780638029829065
-0.0287944055907791,0.0173206094763097
-0.0162292661785071,0.00947397910985438
-0.0491431577835968,-0.140870843882612
-0.0358312846474893,0.0118332910574714
-0.0139267822711517,0.0141916484648543
-0.00699886024290414,-0.0924482177187478
-0.0536794793069699,0.0324552594890536
-0.0777167086897198,0.0390886054426617
-0.0343241680786747,0.0166355128327232
0.000884954265351523,-0.00971026785562778
-0.069211874412103,0.00206554717889264
-0.0555994730632007,-0.0254719991689002
