"Dim1","Dim2"
-0.259305928438609,0.142685885947691
-0.382971807485349,0.157150565794909
-0.170680504758105,-0.178417689393116
-0.0545961907001882,-0.326835141580333
-0.201902156064841,-0.083302582676976
0.100971292527024,-0.00523262724283623
-0.349011287991379,-0.121542152205055
0.195783422025981,0.143181651097264
0.144068917129077,0.0610710479771828
-0.355756288425067,0.0697788230617492
-0.236878466642212,0.0840632842482634
0.166144713136528,0.186087177846785
0.217154621034645,0.0691839110636648
0.202336918792826,0.0549614649601159
-0.296018573646036,-0.360671991825621
0.286858771777153,-0.403163847457457
-0.253603351278203,-0.187356173682406
0.137928305525685,0.191245136937423
-0.137149012022993,0.110389301856219
0.0808099342837042,-0.29674366419543
0.154620634888735,0.134079701563068
-0.326109711738223,-0.0471301032774421
0.210461051013882,-0.272518390351295
0.209580659296757,0.199685798374041
0.291601356672752,0.147348724118851
-0.0924479166713374,0.357440303646852
0.235662341156712,-0.200165745038149
-0.0271270734192637,0.0816464251951975
0.138566508942522,-0.233090564807868
0.170342030381727,-0.193119938861647
-0.0308896691029435,-0.372407562324403
0.0449471319319793,0.0603737818353601
-0.101625319456435,0.11954002060231
0.00778676795120191,0.142527221255139
-0.091178116735646,0.261369784410434
0.199834830544232,-0.187212967583082
-0.115818895279045,0.0472661620029354
0.155734241211087,-0.0522342267847427
0.2239691498729,0.06909121251808
-0.276871654093731,0.025768356168003
0.216477822770613,0.288088736608727
-0.194266507048793,-0.190463979424312
-0.073126789051868,-0.380415579244395
0.218247759706801,-0.265159614105336
0.415156777974073,0.0356120242824983
0.154650046479777,-0.320646745098788
-0.21342942988753,0.023075027477074
-0.15815886468372,0.219496602477535
0.0267927083953915,0.0593778666952856
-0.358822367052912,0.12090817678859
-0.0685984404798242,0.0166310364643409
0.0954229413175679,0.0503442398069715
-0.0809960585273127,0.254786042605602
0.24301591709648,-0.136859395879894
0.385389848566114,0.143488430678984
0.236541257069146,-0.24571237583023
-0.389568507039882,-0.142791301914532
-0.359783260481386,0.0809643588470206
0.0877424385606748,0.0251327906493089
0.145028548479376,0.024874332903812
0.241871841964226,-0.164780284012286
-0.102030962742454,0.0857783241368368
0.114946153910475,0.136812184610775
-0.104974136523241,0.0682558508633796
-0.345959243273092,0.0108953342271872
0.251994464952494,-0.175946491856175
-0.0357487914455164,0.33238983641106
0.118797840334519,0.126561039267771
-0.144390824162434,-0.126418850869997
-0.192923541166402,-0.169064732931012
0.115167566726426,0.315544331143026
-0.360539788576527,0.0658781613308493
-0.398845031112653,-0.147955951830845
0.107714949607989,0.206760116991548
-0.0435187129371423,-0.071868597144172
-0.0904635709062217,0.0135541154108381
0.133980592842684,0.0174248328281871
-0.137837060175917,-0.289434727037864
0.375258530249854,0.258243476345777
0.0926981811344074,-0.41299022360223
-0.0601574034269891,0.0695769176283462
0.165552348691061,0.089248625995331
0.153988795719662,-0.0284733660138924
0.301926750838765,-0.362185272972472
0.161340438966885,0.119205782678579
0.201459091074319,-0.12643656144435
-0.0836031469151877,0.0516472094253905
0.172453026291367,0.163009024721311
0.170284924548607,0.156099148525343
0.149533893845335,0.215152925096548
-0.406535180454745,-0.0251599055512542
0.0159823139722775,0.124221155904747
-0.294751687163463,0.192527344295257
-0.391075185558267,-0.180780616201671
0.203384557546306,0.283981149194224
-0.133660804367636,0.183176986764707
0.0657722690328347,0.203453447469096
0.0666778815055684,0.0680557720622691
-0.391983647192343,0.0307994602553321
0.195274786033884,-0.362278020097433
